Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
111964241,111964250,111964259	U,M,M	10:111964240-111964258-UUU	5	OB	U,U,U	R00906-02-2_human	727	0.0068775790921595595
111964241,111964250,111964259	U,M,U	10:111964240-111964258-UUU	11	OB	U,U,U	R00906-02-2_human	727	0.015130674002751032
111964241,111964250,111964259	U,U,M	10:111964240-111964258-UUU	44	OB	U,U,U	R00906-02-2_human	727	0.06052269601100413
111964241,111964250,111964259	U,U,U	10:111964240-111964258-UUU	617	OB	U,U,U	R00906-02-2_human	727	0.8486932599724897
115423110,115423112,115423122	U,U,U	10:115423110-115423122-UUU	583	OT	U,U,U	R00906-02-2_human	583	1.0
115423111,115423113,115423123	M,M,M	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-02-2_human	1008	0.001984126984126984
115423111,115423113,115423123	M,M,U	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-02-2_human	1008	0.001984126984126984
115423111,115423113,115423123	M,U,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-02-2_human	1008	0.000992063492063492
115423111,115423113,115423123	M,U,U	10:115423110-115423122-UUU	15	OB	U,U,U	R00906-02-2_human	1008	0.01488095238095238
115423111,115423113,115423123	U,U,M	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-02-2_human	1008	0.001984126984126984
115423111,115423113,115423123	U,U,U	10:115423110-115423122-UUU	986	OB	U,U,U	R00906-02-2_human	1008	0.9781746031746031
118031404,118031406,118031422	M,M,M	10:118031404-118031422-MMM	3	OT	M,M,M	R00906-02-2_human	5	0.6
118031404,118031406,118031422	U,U,U	10:118031404-118031422-MMM	2	OT	M,M,M	R00906-02-2_human	5	0.4
118031405,118031407,118031423	M,M,M	10:118031404-118031422-MMM	3	OB	M,M,M	R00906-02-2_human	9	0.3333333333333333
118031405,118031407,118031423	U,U,U	10:118031404-118031422-MMM	6	OB	M,M,M	R00906-02-2_human	9	0.6666666666666666
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	7	OT	M,M,M	R00906-02-2_human	10	0.7
118032033,118032038,118032045	U,U,U	10:118032033-118032045-MMM	3	OT	M,M,M	R00906-02-2_human	10	0.3
118032034,118032039,118032046	M,M,M	10:118032033-118032045-MMM	9	OB	M,M,M	R00906-02-2_human	11	0.8181818181818182
118032034,118032039,118032046	U,U,U	10:118032033-118032045-MMM	2	OB	M,M,M	R00906-02-2_human	11	0.18181818181818182
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	2	OT	M,M,M,M,M,M	R00906-02-2_human	5	0.4
118033084,118033086,118033090,118033096,118033102,118033104	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	3	OT	M,M,M,M,M,M	R00906-02-2_human	5	0.6
118033085,118033087,118033091,118033097,118033103,118033105	M,U,M,M,M,M	10:118033084-118033104-MMMMMM	1	OB	M,M,M,M,M,M	R00906-02-2_human	2	0.5
118033085,118033087,118033091,118033097,118033103,118033105	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	1	OB	M,M,M,M,M,M	R00906-02-2_human	2	0.5
118033115,118033131,118033135,118033137	M,M,M,M	10:118033115-118033137-MMMM	1	OT	M,M,M,M	R00906-02-2_human	1	1.0
118033290,118033312	M,M	10:118033290-118033312-MM	4	OT	M,M	R00906-02-2_human	6	0.6666666666666666
118033290,118033312	U,U	10:118033290-118033312-MM	2	OT	M,M	R00906-02-2_human	6	0.3333333333333333
118033291,118033313	M,M	10:118033290-118033312-MM	7	OB	M,M	R00906-02-2_human	20	0.35
118033291,118033313	M,U	10:118033290-118033312-MM	3	OB	M,M	R00906-02-2_human	20	0.15
118033291,118033313	U,U	10:118033290-118033312-MM	10	OB	M,M	R00906-02-2_human	20	0.5
118892458,118892470,118892484	M,M,M	10:118892458-118892484-MMM	132	OT	M,M,M	R00906-02-2_human	554	0.23826714801444043
118892458,118892470,118892484	M,M,U	10:118892458-118892484-MMM	60	OT	M,M,M	R00906-02-2_human	554	0.10830324909747292
118892458,118892470,118892484	M,U,M	10:118892458-118892484-MMM	13	OT	M,M,M	R00906-02-2_human	554	0.023465703971119134
118892458,118892470,118892484	M,U,U	10:118892458-118892484-MMM	2	OT	M,M,M	R00906-02-2_human	554	0.0036101083032490976
118892458,118892470,118892484	U,M,M	10:118892458-118892484-MMM	206	OT	M,M,M	R00906-02-2_human	554	0.37184115523465705
118892458,118892470,118892484	U,M,U	10:118892458-118892484-MMM	49	OT	M,M,M	R00906-02-2_human	554	0.08844765342960288
118892458,118892470,118892484	U,U,M	10:118892458-118892484-MMM	41	OT	M,M,M	R00906-02-2_human	554	0.0740072202166065
118892458,118892470,118892484	U,U,U	10:118892458-118892484-MMM	51	OT	M,M,M	R00906-02-2_human	554	0.09205776173285199
118892459,118892471,118892485	M,M,M	10:118892458-118892484-MMM	41	OB	M,M,M	R00906-02-2_human	293	0.13993174061433447
118892459,118892471,118892485	M,M,U	10:118892458-118892484-MMM	21	OB	M,M,M	R00906-02-2_human	293	0.07167235494880546
118892459,118892471,118892485	M,U,M	10:118892458-118892484-MMM	4	OB	M,M,M	R00906-02-2_human	293	0.013651877133105802
118892459,118892471,118892485	M,U,U	10:118892458-118892484-MMM	2	OB	M,M,M	R00906-02-2_human	293	0.006825938566552901
118892459,118892471,118892485	U,M,M	10:118892458-118892484-MMM	94	OB	M,M,M	R00906-02-2_human	293	0.32081911262798635
118892459,118892471,118892485	U,M,U	10:118892458-118892484-MMM	45	OB	M,M,M	R00906-02-2_human	293	0.15358361774744028
118892459,118892471,118892485	U,U,M	10:118892458-118892484-MMM	34	OB	M,M,M	R00906-02-2_human	293	0.11604095563139932
118892459,118892471,118892485	U,U,U	10:118892458-118892484-MMM	52	OB	M,M,M	R00906-02-2_human	293	0.17747440273037543
119306287,119306290,119306305	M,M,M	10:119306287-119306305-MMM	9	OT	M,M,M	R00906-02-2_human	11	0.8181818181818182
119306287,119306290,119306305	U,U,U	10:119306287-119306305-MMM	2	OT	M,M,M	R00906-02-2_human	11	0.18181818181818182
119306288,119306291,119306306	M,M,M	10:119306287-119306305-MMM	11	OB	M,M,M	R00906-02-2_human	22	0.5
119306288,119306291,119306306	U,M,U	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-02-2_human	22	0.045454545454545456
119306288,119306291,119306306	U,U,U	10:119306287-119306305-MMM	10	OB	M,M,M	R00906-02-2_human	22	0.45454545454545453
119494556,119494573,119494581,119494584	M,M,M,M	10:119494556-119494584-MMMM	7	OT	M,M,M,M	R00906-02-2_human	8	0.875
119494556,119494573,119494581,119494584	U,U,U,U	10:119494556-119494584-MMMM	1	OT	M,M,M,M	R00906-02-2_human	8	0.125
119494557,119494574,119494582,119494585	M,M,M,M	10:119494556-119494584-MMMM	7	OB	M,M,M,M	R00906-02-2_human	22	0.3181818181818182
119494557,119494574,119494582,119494585	U,M,M,M	10:119494556-119494584-MMMM	14	OB	M,M,M,M	R00906-02-2_human	22	0.6363636363636364
119494557,119494574,119494582,119494585	U,U,U,U	10:119494556-119494584-MMMM	1	OB	M,M,M,M	R00906-02-2_human	22	0.045454545454545456
11992442,11992446	U,M	10:11992442-11992446-UU	2	OT	U,U	R00906-02-2_human	9	0.2222222222222222
11992442,11992446	U,U	10:11992442-11992446-UU	7	OT	U,U	R00906-02-2_human	9	0.7777777777777778
11992443,11992447	M,M	10:11992442-11992446-UU	88	OB	U,U	R00906-02-2_human	155	0.567741935483871
11992443,11992447	M,U	10:11992442-11992446-UU	31	OB	U,U	R00906-02-2_human	155	0.2
11992443,11992447	U,M	10:11992442-11992446-UU	21	OB	U,U	R00906-02-2_human	155	0.13548387096774195
11992443,11992447	U,U	10:11992442-11992446-UU	15	OB	U,U	R00906-02-2_human	155	0.0967741935483871
123997189,123997207,123997213	M,M,M	10:123997189-123997213-UUU	1	OT	U,U,U	R00906-02-2_human	417	0.002398081534772182
123997189,123997207,123997213	M,U,U	10:123997189-123997213-UUU	5	OT	U,U,U	R00906-02-2_human	417	0.011990407673860911
123997189,123997207,123997213	U,M,M	10:123997189-123997213-UUU	2	OT	U,U,U	R00906-02-2_human	417	0.004796163069544364
123997189,123997207,123997213	U,M,U	10:123997189-123997213-UUU	39	OT	U,U,U	R00906-02-2_human	417	0.09352517985611511
123997189,123997207,123997213	U,U,M	10:123997189-123997213-UUU	25	OT	U,U,U	R00906-02-2_human	417	0.05995203836930456
123997189,123997207,123997213	U,U,U	10:123997189-123997213-UUU	345	OT	U,U,U	R00906-02-2_human	417	0.8273381294964028
123997190,123997208,123997214	M,U,U	10:123997189-123997213-UUU	2	OB	U,U,U	R00906-02-2_human	433	0.004618937644341801
123997190,123997208,123997214	U,M,M	10:123997189-123997213-UUU	57	OB	U,U,U	R00906-02-2_human	433	0.13163972286374134
123997190,123997208,123997214	U,M,U	10:123997189-123997213-UUU	43	OB	U,U,U	R00906-02-2_human	433	0.09930715935334873
123997190,123997208,123997214	U,U,M	10:123997189-123997213-UUU	43	OB	U,U,U	R00906-02-2_human	433	0.09930715935334873
123997190,123997208,123997214	U,U,U	10:123997189-123997213-UUU	288	OB	U,U,U	R00906-02-2_human	433	0.6651270207852193
125425688,125425690,125425692,125425707	M,M,M,M	10:125425688-125425707-MMMM	2	OT	M,M,M,M	R00906-02-2_human	6	0.3333333333333333
125425688,125425690,125425692,125425707	U,U,U,U	10:125425688-125425707-MMMM	4	OT	M,M,M,M	R00906-02-2_human	6	0.6666666666666666
125425689,125425691,125425693,125425708	M,M,M,M	10:125425688-125425707-MMMM	2	OB	M,M,M,M	R00906-02-2_human	5	0.4
125425689,125425691,125425693,125425708	U,U,U,U	10:125425688-125425707-MMMM	3	OB	M,M,M,M	R00906-02-2_human	5	0.6
129535734,129535741,129535750,129535755,129535762	M,M,M,M,M	10:129535734-129535762-MMMMM	8	OT	M,M,M,M,M	R00906-02-2_human	9	0.8888888888888888
129535734,129535741,129535750,129535755,129535762	U,U,U,U,U	10:129535734-129535762-MMMMM	1	OT	M,M,M,M,M	R00906-02-2_human	9	0.1111111111111111
129535735,129535742,129535751,129535756,129535763	M,M,M,M,M	10:129535734-129535762-MMMMM	1	OB	M,M,M,M,M	R00906-02-2_human	2	0.5
129535735,129535742,129535751,129535756,129535763	U,U,U,U,U	10:129535734-129535762-MMMMM	1	OB	M,M,M,M,M	R00906-02-2_human	2	0.5
129535968,129535988	M,M	10:129535968-129535988-MM	6	OT	M,M	R00906-02-2_human	8	0.75
129535968,129535988	U,U	10:129535968-129535988-MM	2	OT	M,M	R00906-02-2_human	8	0.25
129535969,129535989	M,M	10:129535968-129535988-MM	7	OB	M,M	R00906-02-2_human	9	0.7777777777777778
129535969,129535989	U,U	10:129535968-129535988-MM	2	OB	M,M	R00906-02-2_human	9	0.2222222222222222
129536056,129536059,129536061,129536064,129536069,129536074	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	2	OT	M,M,M,M,M,M	R00906-02-2_human	2	1.0
129536057,129536060,129536062,129536065,129536070,129536075	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	2	OB	M,M,M,M,M,M	R00906-02-2_human	4	0.5
129536057,129536060,129536062,129536065,129536070,129536075	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	1	OB	M,M,M,M,M,M	R00906-02-2_human	4	0.25
129536057,129536060,129536062,129536065,129536070,129536075	U,U,U,U,U,U	10:129536056-129536074-MMMMMM	1	OB	M,M,M,M,M,M	R00906-02-2_human	4	0.25
129536096,129536099,129536104,129536106,129536115	M,M,M,M,M	10:129536096-129536115-MMMMM	1	OT	M,M,M,M,M	R00906-02-2_human	2	0.5
129536096,129536099,129536104,129536106,129536115	U,U,U,U,U	10:129536096-129536115-MMMMM	1	OT	M,M,M,M,M	R00906-02-2_human	2	0.5
129536097,129536100,129536105,129536107,129536116	M,M,M,M,M	10:129536096-129536115-MMMMM	2	OB	M,M,M,M,M	R00906-02-2_human	2	1.0
129536154,129536156	M,M	10:129536154-129536156-MM	4	OT	M,M	R00906-02-2_human	5	0.8
129536154,129536156	U,U	10:129536154-129536156-MM	1	OT	M,M	R00906-02-2_human	5	0.2
129536155,129536157	M,M	10:129536154-129536156-MM	4	OB	M,M	R00906-02-2_human	5	0.8
129536155,129536157	U,U	10:129536154-129536156-MM	1	OB	M,M	R00906-02-2_human	5	0.2
131647425,131647429,131647437,131647441	U,U,U,U	10:131647425-131647441-UUUU	307	OT	U,U,U,U	R00906-02-2_human	307	1.0
131647426,131647430,131647438,131647442	U,U,U,U	10:131647425-131647441-UUUU	321	OB	U,U,U,U	R00906-02-2_human	321	1.0
131763577,131763589,131763593,131763595	M,M,M,M	10:131763576-131763594-MMMM	2	OB	M,M,M,M	R00906-02-2_human	3	0.6666666666666666
131763577,131763589,131763593,131763595	U,U,U,U	10:131763576-131763594-MMMM	1	OB	M,M,M,M	R00906-02-2_human	3	0.3333333333333333
131763613,131763615,131763633,131763641	M,M,M,M	10:131763612-131763640-MMMM	3	OB	M,M,M,M	R00906-02-2_human	5	0.6
131763613,131763615,131763633,131763641	U,U,U,U	10:131763612-131763640-MMMM	2	OB	M,M,M,M	R00906-02-2_human	5	0.4
134016417,134016425	M,M	10:134016417-134016425-UU	1	OT	U,U	R00906-02-2_human	315	0.0031746031746031746
134016417,134016425	U,M	10:134016417-134016425-UU	1	OT	U,U	R00906-02-2_human	315	0.0031746031746031746
134016417,134016425	U,U	10:134016417-134016425-UU	313	OT	U,U	R00906-02-2_human	315	0.9936507936507937
134016418,134016426	M,M	10:134016417-134016425-UU	1	OB	U,U	R00906-02-2_human	268	0.0037313432835820895
134016418,134016426	M,U	10:134016417-134016425-UU	8	OB	U,U	R00906-02-2_human	268	0.029850746268656716
134016418,134016426	U,M	10:134016417-134016425-UU	4	OB	U,U	R00906-02-2_human	268	0.014925373134328358
134016418,134016426	U,U	10:134016417-134016425-UU	255	OB	U,U	R00906-02-2_human	268	0.9514925373134329
134733881,134733884,134733893	M,M,U	10:134733881-134733893-UUU	1	OT	U,U,U	R00906-02-2_human	406	0.0024630541871921183
134733881,134733884,134733893	U,M,U	10:134733881-134733893-UUU	3	OT	U,U,U	R00906-02-2_human	406	0.007389162561576354
134733881,134733884,134733893	U,U,M	10:134733881-134733893-UUU	7	OT	U,U,U	R00906-02-2_human	406	0.017241379310344827
134733881,134733884,134733893	U,U,U	10:134733881-134733893-UUU	395	OT	U,U,U	R00906-02-2_human	406	0.9729064039408867
134733882,134733885,134733894	M,M,U	10:134733881-134733893-UUU	3	OB	U,U,U	R00906-02-2_human	359	0.008356545961002786
134733882,134733885,134733894	M,U,M	10:134733881-134733893-UUU	1	OB	U,U,U	R00906-02-2_human	359	0.002785515320334262
134733882,134733885,134733894	U,M,M	10:134733881-134733893-UUU	1	OB	U,U,U	R00906-02-2_human	359	0.002785515320334262
134733882,134733885,134733894	U,M,U	10:134733881-134733893-UUU	2	OB	U,U,U	R00906-02-2_human	359	0.005571030640668524
134733882,134733885,134733894	U,U,M	10:134733881-134733893-UUU	3	OB	U,U,U	R00906-02-2_human	359	0.008356545961002786
134733882,134733885,134733894	U,U,U	10:134733881-134733893-UUU	349	OB	U,U,U	R00906-02-2_human	359	0.9721448467966574
15761742,15761749,15761751,15761761	M,M,M,M	10:15761742-15761761-MMMM	3	OT	M,M,M,M	R00906-02-2_human	8	0.375
15761742,15761749,15761751,15761761	U,U,U,U	10:15761742-15761761-MMMM	5	OT	M,M,M,M	R00906-02-2_human	8	0.625
16955908,16955916,16955936	M,M,U	10:16955908-16955936-UUU	1	OT	U,U,U	R00906-02-2_human	211	0.004739336492890996
16955908,16955916,16955936	M,U,M	10:16955908-16955936-UUU	1	OT	U,U,U	R00906-02-2_human	211	0.004739336492890996
16955908,16955916,16955936	M,U,U	10:16955908-16955936-UUU	116	OT	U,U,U	R00906-02-2_human	211	0.5497630331753555
16955908,16955916,16955936	U,U,U	10:16955908-16955936-UUU	93	OT	U,U,U	R00906-02-2_human	211	0.44075829383886256
16955909,16955917,16955937	M,U,M	10:16955908-16955936-UUU	2	OB	U,U,U	R00906-02-2_human	241	0.008298755186721992
16955909,16955917,16955937	M,U,U	10:16955908-16955936-UUU	140	OB	U,U,U	R00906-02-2_human	241	0.5809128630705395
16955909,16955917,16955937	U,M,U	10:16955908-16955936-UUU	6	OB	U,U,U	R00906-02-2_human	241	0.024896265560165973
16955909,16955917,16955937	U,U,M	10:16955908-16955936-UUU	2	OB	U,U,U	R00906-02-2_human	241	0.008298755186721992
16955909,16955917,16955937	U,U,U	10:16955908-16955936-UUU	91	OB	U,U,U	R00906-02-2_human	241	0.3775933609958506
23463180,23463206	M,M	10:23463180-23463206-MM	14	OT	M,M	R00906-02-2_human	23	0.6086956521739131
23463180,23463206	U,U	10:23463180-23463206-MM	9	OT	M,M	R00906-02-2_human	23	0.391304347826087
23463181,23463207	M,M	10:23463180-23463206-MM	3	OB	M,M	R00906-02-2_human	7	0.42857142857142855
23463181,23463207	U,U	10:23463180-23463206-MM	4	OB	M,M	R00906-02-2_human	7	0.5714285714285714
23463229,23463241,23463243,23463246,23463257	M,M,M,M,M	10:23463229-23463257-MMMMM	5	OT	M,M,M,M,M	R00906-02-2_human	7	0.7142857142857143
23463229,23463241,23463243,23463246,23463257	U,U,U,U,U	10:23463229-23463257-MMMMM	2	OT	M,M,M,M,M	R00906-02-2_human	7	0.2857142857142857
23463230,23463242,23463244,23463247,23463258	M,M,M,M,M	10:23463229-23463257-MMMMM	2	OB	M,M,M,M,M	R00906-02-2_human	4	0.5
23463230,23463242,23463244,23463247,23463258	U,U,U,U,U	10:23463229-23463257-MMMMM	2	OB	M,M,M,M,M	R00906-02-2_human	4	0.5
23480800,23480803,23480805,23480807,23480814,23480820,23480823	M,M,M,M,M,M,M	10:23480800-23480823-MMMMMMM	2	OT	M,M,M,M,M,M,M	R00906-02-2_human	2	1.0
23484167,23484171,23484174,23484191	M,M,M,M	10:23484167-23484191-MMMM	2	OT	M,M,M,M	R00906-02-2_human	2	1.0
23484168,23484172,23484175,23484192	M,M,M,M	10:23484167-23484191-MMMM	5	OB	M,M,M,M	R00906-02-2_human	6	0.8333333333333334
23484168,23484172,23484175,23484192	U,U,U,U	10:23484167-23484191-MMMM	1	OB	M,M,M,M	R00906-02-2_human	6	0.16666666666666666
23484204,23484211,23484216,23484228	M,M,M,M	10:23484204-23484228-MMMM	4	OT	M,M,M,M	R00906-02-2_human	4	1.0
23484205,23484212,23484217,23484229	M,M,M,M	10:23484204-23484228-MMMM	5	OB	M,M,M,M	R00906-02-2_human	5	1.0
23484242,23484262,23484271	M,M,M	10:23484242-23484271-MMM	8	OT	M,M,M	R00906-02-2_human	10	0.8
23484242,23484262,23484271	U,M,M	10:23484242-23484271-MMM	1	OT	M,M,M	R00906-02-2_human	10	0.1
