Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	19	OT	M,M,M	R00906-02-3_human	20	0.95
118032033,118032038,118032045	U,U,U	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-02-3_human	20	0.05
118032034,118032039,118032046	M,M,M	10:118032033-118032045-MMM	22	OB	M,M,M	R00906-02-3_human	24	0.9166666666666666
118032034,118032039,118032046	U,U,U	10:118032033-118032045-MMM	2	OB	M,M,M	R00906-02-3_human	24	0.08333333333333333
118033084,118033086,118033090,118033096,118033102,118033104	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-3_human	1	1.0
118033085,118033087,118033091,118033097,118033103,118033105	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	4	OB	M,M,M,M,M,M	R00906-02-3_human	6	0.6666666666666666
118033085,118033087,118033091,118033097,118033103,118033105	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	2	OB	M,M,M,M,M,M	R00906-02-3_human	6	0.3333333333333333
118033116,118033132,118033136,118033138	M,M,M,M	10:118033115-118033137-MMMM	3	OB	M,M,M,M	R00906-02-3_human	3	1.0
118033290,118033312	M,M	10:118033290-118033312-MM	10	OT	M,M	R00906-02-3_human	11	0.9090909090909091
118033290,118033312	U,U	10:118033290-118033312-MM	1	OT	M,M	R00906-02-3_human	11	0.09090909090909091
118033291,118033313	M,M	10:118033290-118033312-MM	13	OB	M,M	R00906-02-3_human	20	0.65
118033291,118033313	U,U	10:118033290-118033312-MM	7	OB	M,M	R00906-02-3_human	20	0.35
118892458,118892470,118892484	M,M,M	10:118892458-118892484-MMM	168	OT	M,M,M	R00906-02-3_human	608	0.27631578947368424
118892458,118892470,118892484	M,M,U	10:118892458-118892484-MMM	51	OT	M,M,M	R00906-02-3_human	608	0.08388157894736842
118892458,118892470,118892484	M,U,M	10:118892458-118892484-MMM	10	OT	M,M,M	R00906-02-3_human	608	0.01644736842105263
118892458,118892470,118892484	M,U,U	10:118892458-118892484-MMM	3	OT	M,M,M	R00906-02-3_human	608	0.004934210526315789
118892458,118892470,118892484	U,M,M	10:118892458-118892484-MMM	212	OT	M,M,M	R00906-02-3_human	608	0.34868421052631576
118892458,118892470,118892484	U,M,U	10:118892458-118892484-MMM	61	OT	M,M,M	R00906-02-3_human	608	0.10032894736842106
118892458,118892470,118892484	U,U,M	10:118892458-118892484-MMM	40	OT	M,M,M	R00906-02-3_human	608	0.06578947368421052
118892458,118892470,118892484	U,U,U	10:118892458-118892484-MMM	63	OT	M,M,M	R00906-02-3_human	608	0.10361842105263158
118892459,118892471,118892485	M,M,M	10:118892458-118892484-MMM	58	OB	M,M,M	R00906-02-3_human	311	0.1864951768488746
118892459,118892471,118892485	M,M,U	10:118892458-118892484-MMM	22	OB	M,M,M	R00906-02-3_human	311	0.0707395498392283
118892459,118892471,118892485	M,U,M	10:118892458-118892484-MMM	2	OB	M,M,M	R00906-02-3_human	311	0.006430868167202572
118892459,118892471,118892485	M,U,U	10:118892458-118892484-MMM	6	OB	M,M,M	R00906-02-3_human	311	0.01929260450160772
118892459,118892471,118892485	U,M,M	10:118892458-118892484-MMM	96	OB	M,M,M	R00906-02-3_human	311	0.3086816720257235
118892459,118892471,118892485	U,M,U	10:118892458-118892484-MMM	45	OB	M,M,M	R00906-02-3_human	311	0.14469453376205788
118892459,118892471,118892485	U,U,M	10:118892458-118892484-MMM	37	OB	M,M,M	R00906-02-3_human	311	0.1189710610932476
118892459,118892471,118892485	U,U,U	10:118892458-118892484-MMM	45	OB	M,M,M	R00906-02-3_human	311	0.14469453376205788
119306287,119306290,119306305	M,M,M	10:119306287-119306305-MMM	10	OT	M,M,M	R00906-02-3_human	16	0.625
119306287,119306290,119306305	U,U,M	10:119306287-119306305-MMM	1	OT	M,M,M	R00906-02-3_human	16	0.0625
119306287,119306290,119306305	U,U,U	10:119306287-119306305-MMM	5	OT	M,M,M	R00906-02-3_human	16	0.3125
119306288,119306291,119306306	M,M,M	10:119306287-119306305-MMM	7	OB	M,M,M	R00906-02-3_human	29	0.2413793103448276
119306288,119306291,119306306	M,U,U	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-02-3_human	29	0.034482758620689655
119306288,119306291,119306306	U,M,U	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-02-3_human	29	0.034482758620689655
119306288,119306291,119306306	U,U,U	10:119306287-119306305-MMM	20	OB	M,M,M	R00906-02-3_human	29	0.6896551724137931
119494556,119494573,119494581,119494584	M,M,M,M	10:119494556-119494584-MMMM	3	OT	M,M,M,M	R00906-02-3_human	3	1.0
119494557,119494574,119494582,119494585	M,M,M,M	10:119494556-119494584-MMMM	18	OB	M,M,M,M	R00906-02-3_human	30	0.6
119494557,119494574,119494582,119494585	U,M,M,M	10:119494556-119494584-MMMM	10	OB	M,M,M,M	R00906-02-3_human	30	0.3333333333333333
119494557,119494574,119494582,119494585	U,U,U,U	10:119494556-119494584-MMMM	2	OB	M,M,M,M	R00906-02-3_human	30	0.06666666666666667
11992442,11992446	U,U	10:11992442-11992446-UU	12	OT	U,U	R00906-02-3_human	12	1.0
11992443,11992447	M,M	10:11992442-11992446-UU	81	OB	U,U	R00906-02-3_human	138	0.5869565217391305
11992443,11992447	M,U	10:11992442-11992446-UU	19	OB	U,U	R00906-02-3_human	138	0.13768115942028986
11992443,11992447	U,M	10:11992442-11992446-UU	16	OB	U,U	R00906-02-3_human	138	0.11594202898550725
11992443,11992447	U,U	10:11992442-11992446-UU	22	OB	U,U	R00906-02-3_human	138	0.15942028985507245
123997189,123997207,123997213	M,U,U	10:123997189-123997213-UUU	8	OT	U,U,U	R00906-02-3_human	381	0.02099737532808399
123997189,123997207,123997213	U,M,M	10:123997189-123997213-UUU	1	OT	U,U,U	R00906-02-3_human	381	0.0026246719160104987
123997189,123997207,123997213	U,M,U	10:123997189-123997213-UUU	36	OT	U,U,U	R00906-02-3_human	381	0.09448818897637795
123997189,123997207,123997213	U,U,M	10:123997189-123997213-UUU	22	OT	U,U,U	R00906-02-3_human	381	0.05774278215223097
123997189,123997207,123997213	U,U,U	10:123997189-123997213-UUU	314	OT	U,U,U	R00906-02-3_human	381	0.8241469816272966
123997190,123997208,123997214	M,U,M	10:123997189-123997213-UUU	1	OB	U,U,U	R00906-02-3_human	451	0.0022172949002217295
123997190,123997208,123997214	M,U,U	10:123997189-123997213-UUU	5	OB	U,U,U	R00906-02-3_human	451	0.011086474501108648
123997190,123997208,123997214	U,M,M	10:123997189-123997213-UUU	73	OB	U,U,U	R00906-02-3_human	451	0.16186252771618626
123997190,123997208,123997214	U,M,U	10:123997189-123997213-UUU	49	OB	U,U,U	R00906-02-3_human	451	0.10864745011086474
123997190,123997208,123997214	U,U,M	10:123997189-123997213-UUU	40	OB	U,U,U	R00906-02-3_human	451	0.08869179600886919
123997190,123997208,123997214	U,U,U	10:123997189-123997213-UUU	283	OB	U,U,U	R00906-02-3_human	451	0.6274944567627494
125425688,125425690,125425692,125425707	M,M,M,M	10:125425688-125425707-MMMM	6	OT	M,M,M,M	R00906-02-3_human	10	0.6
125425688,125425690,125425692,125425707	U,U,U,U	10:125425688-125425707-MMMM	4	OT	M,M,M,M	R00906-02-3_human	10	0.4
125425689,125425691,125425693,125425708	M,M,M,M	10:125425688-125425707-MMMM	9	OB	M,M,M,M	R00906-02-3_human	15	0.6
125425689,125425691,125425693,125425708	U,U,U,U	10:125425688-125425707-MMMM	6	OB	M,M,M,M	R00906-02-3_human	15	0.4
129535734,129535741,129535750,129535755,129535762	M,M,M,M,M	10:129535734-129535762-MMMMM	16	OT	M,M,M,M,M	R00906-02-3_human	20	0.8
129535734,129535741,129535750,129535755,129535762	M,M,M,M,U	10:129535734-129535762-MMMMM	1	OT	M,M,M,M,M	R00906-02-3_human	20	0.05
129535734,129535741,129535750,129535755,129535762	U,U,U,U,U	10:129535734-129535762-MMMMM	3	OT	M,M,M,M,M	R00906-02-3_human	20	0.15
129535968,129535988	M,M	10:129535968-129535988-MM	17	OT	M,M	R00906-02-3_human	19	0.8947368421052632
129535968,129535988	U,U	10:129535968-129535988-MM	2	OT	M,M	R00906-02-3_human	19	0.10526315789473684
129535969,129535989	M,M	10:129535968-129535988-MM	15	OB	M,M	R00906-02-3_human	16	0.9375
129535969,129535989	U,U	10:129535968-129535988-MM	1	OB	M,M	R00906-02-3_human	16	0.0625
129536056,129536059,129536061,129536064,129536069,129536074	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	12	OT	M,M,M,M,M,M	R00906-02-3_human	19	0.631578947368421
129536056,129536059,129536061,129536064,129536069,129536074	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	2	OT	M,M,M,M,M,M	R00906-02-3_human	19	0.10526315789473684
129536056,129536059,129536061,129536064,129536069,129536074	M,U,U,U,U,U	10:129536056-129536074-MMMMMM	1	OT	M,M,M,M,M,M	R00906-02-3_human	19	0.05263157894736842
129536056,129536059,129536061,129536064,129536069,129536074	U,U,U,U,U,U	10:129536056-129536074-MMMMMM	4	OT	M,M,M,M,M,M	R00906-02-3_human	19	0.21052631578947367
129536057,129536060,129536062,129536065,129536070,129536075	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	3	OB	M,M,M,M,M,M	R00906-02-3_human	8	0.375
129536057,129536060,129536062,129536065,129536070,129536075	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	3	OB	M,M,M,M,M,M	R00906-02-3_human	8	0.375
129536057,129536060,129536062,129536065,129536070,129536075	U,U,U,U,U,U	10:129536056-129536074-MMMMMM	2	OB	M,M,M,M,M,M	R00906-02-3_human	8	0.25
129536096,129536099,129536104,129536106,129536115	M,M,M,M,M	10:129536096-129536115-MMMMM	6	OT	M,M,M,M,M	R00906-02-3_human	10	0.6
129536096,129536099,129536104,129536106,129536115	U,U,U,U,U	10:129536096-129536115-MMMMM	4	OT	M,M,M,M,M	R00906-02-3_human	10	0.4
129536097,129536100,129536105,129536107,129536116	M,M,M,M,M	10:129536096-129536115-MMMMM	2	OB	M,M,M,M,M	R00906-02-3_human	3	0.6666666666666666
129536097,129536100,129536105,129536107,129536116	U,U,U,U,U	10:129536096-129536115-MMMMM	1	OB	M,M,M,M,M	R00906-02-3_human	3	0.3333333333333333
129536154,129536156	M,M	10:129536154-129536156-MM	3	OT	M,M	R00906-02-3_human	5	0.6
129536154,129536156	U,U	10:129536154-129536156-MM	2	OT	M,M	R00906-02-3_human	5	0.4
129536155,129536157	M,M	10:129536154-129536156-MM	1	OB	M,M	R00906-02-3_human	1	1.0
131647425,131647429,131647437,131647441	M,U,U,U	10:131647425-131647441-UUUU	1	OT	U,U,U,U	R00906-02-3_human	269	0.0037174721189591076
131647425,131647429,131647437,131647441	U,U,M,U	10:131647425-131647441-UUUU	1	OT	U,U,U,U	R00906-02-3_human	269	0.0037174721189591076
131647425,131647429,131647437,131647441	U,U,U,U	10:131647425-131647441-UUUU	267	OT	U,U,U,U	R00906-02-3_human	269	0.9925650557620818
131647426,131647430,131647438,131647442	U,U,U,U	10:131647425-131647441-UUUU	294	OB	U,U,U,U	R00906-02-3_human	294	1.0
131763576,131763588,131763592,131763594	M,M,M,M	10:131763576-131763594-MMMM	1	OT	M,M,M,M	R00906-02-3_human	2	0.5
131763576,131763588,131763592,131763594	U,M,M,M	10:131763576-131763594-MMMM	1	OT	M,M,M,M	R00906-02-3_human	2	0.5
131763577,131763589,131763593,131763595	M,M,M,M	10:131763576-131763594-MMMM	1	OB	M,M,M,M	R00906-02-3_human	1	1.0
131763612,131763614,131763632,131763640	M,M,M,M	10:131763612-131763640-MMMM	2	OT	M,M,M,M	R00906-02-3_human	2	1.0
131763613,131763615,131763633,131763641	M,M,M,M	10:131763612-131763640-MMMM	1	OB	M,M,M,M	R00906-02-3_human	1	1.0
134016417,134016425	M,M	10:134016417-134016425-UU	2	OT	U,U	R00906-02-3_human	330	0.006060606060606061
134016417,134016425	U,M	10:134016417-134016425-UU	2	OT	U,U	R00906-02-3_human	330	0.006060606060606061
134016417,134016425	U,U	10:134016417-134016425-UU	326	OT	U,U	R00906-02-3_human	330	0.9878787878787879
134016418,134016426	U,M	10:134016417-134016425-UU	4	OB	U,U	R00906-02-3_human	225	0.017777777777777778
134016418,134016426	U,U	10:134016417-134016425-UU	221	OB	U,U	R00906-02-3_human	225	0.9822222222222222
134733881,134733884,134733893	M,U,U	10:134733881-134733893-UUU	2	OT	U,U,U	R00906-02-3_human	387	0.00516795865633075
134733881,134733884,134733893	U,M,M	10:134733881-134733893-UUU	1	OT	U,U,U	R00906-02-3_human	387	0.002583979328165375
134733881,134733884,134733893	U,M,U	10:134733881-134733893-UUU	2	OT	U,U,U	R00906-02-3_human	387	0.00516795865633075
134733881,134733884,134733893	U,U,M	10:134733881-134733893-UUU	3	OT	U,U,U	R00906-02-3_human	387	0.007751937984496124
134733881,134733884,134733893	U,U,U	10:134733881-134733893-UUU	379	OT	U,U,U	R00906-02-3_human	387	0.979328165374677
134733882,134733885,134733894	M,U,M	10:134733881-134733893-UUU	1	OB	U,U,U	R00906-02-3_human	337	0.002967359050445104
134733882,134733885,134733894	M,U,U	10:134733881-134733893-UUU	1	OB	U,U,U	R00906-02-3_human	337	0.002967359050445104
134733882,134733885,134733894	U,M,U	10:134733881-134733893-UUU	3	OB	U,U,U	R00906-02-3_human	337	0.008902077151335312
134733882,134733885,134733894	U,U,M	10:134733881-134733893-UUU	5	OB	U,U,U	R00906-02-3_human	337	0.01483679525222552
134733882,134733885,134733894	U,U,U	10:134733881-134733893-UUU	327	OB	U,U,U	R00906-02-3_human	337	0.9703264094955489
15761742,15761749,15761751,15761761	M,M,M,M	10:15761742-15761761-MMMM	6	OT	M,M,M,M	R00906-02-3_human	9	0.6666666666666666
15761742,15761749,15761751,15761761	U,U,U,U	10:15761742-15761761-MMMM	3	OT	M,M,M,M	R00906-02-3_human	9	0.3333333333333333
15761743,15761750,15761752,15761762	M,M,M,M	10:15761742-15761761-MMMM	2	OB	M,M,M,M	R00906-02-3_human	4	0.5
15761743,15761750,15761752,15761762	U,U,U,U	10:15761742-15761761-MMMM	2	OB	M,M,M,M	R00906-02-3_human	4	0.5
16955908,16955916,16955936	M,M,U	10:16955908-16955936-UUU	1	OT	U,U,U	R00906-02-3_human	190	0.005263157894736842
16955908,16955916,16955936	M,U,U	10:16955908-16955936-UUU	113	OT	U,U,U	R00906-02-3_human	190	0.5947368421052631
16955908,16955916,16955936	U,U,M	10:16955908-16955936-UUU	1	OT	U,U,U	R00906-02-3_human	190	0.005263157894736842
16955908,16955916,16955936	U,U,U	10:16955908-16955936-UUU	75	OT	U,U,U	R00906-02-3_human	190	0.39473684210526316
16955909,16955917,16955937	M,M,U	10:16955908-16955936-UUU	1	OB	U,U,U	R00906-02-3_human	259	0.003861003861003861
16955909,16955917,16955937	M,U,U	10:16955908-16955936-UUU	140	OB	U,U,U	R00906-02-3_human	259	0.5405405405405406
16955909,16955917,16955937	U,M,U	10:16955908-16955936-UUU	9	OB	U,U,U	R00906-02-3_human	259	0.03474903474903475
16955909,16955917,16955937	U,U,M	10:16955908-16955936-UUU	1	OB	U,U,U	R00906-02-3_human	259	0.003861003861003861
16955909,16955917,16955937	U,U,U	10:16955908-16955936-UUU	108	OB	U,U,U	R00906-02-3_human	259	0.416988416988417
23463180,23463206	M,M	10:23463180-23463206-MM	4	OT	M,M	R00906-02-3_human	19	0.21052631578947367
23463180,23463206	U,U	10:23463180-23463206-MM	15	OT	M,M	R00906-02-3_human	19	0.7894736842105263
23463181,23463207	M,M	10:23463180-23463206-MM	4	OB	M,M	R00906-02-3_human	11	0.36363636363636365
23463181,23463207	U,M	10:23463180-23463206-MM	2	OB	M,M	R00906-02-3_human	11	0.18181818181818182
23463181,23463207	U,U	10:23463180-23463206-MM	5	OB	M,M	R00906-02-3_human	11	0.45454545454545453
23463229,23463241,23463243,23463246,23463257	M,M,M,M,M	10:23463229-23463257-MMMMM	4	OT	M,M,M,M,M	R00906-02-3_human	13	0.3076923076923077
23463229,23463241,23463243,23463246,23463257	U,U,U,U,U	10:23463229-23463257-MMMMM	9	OT	M,M,M,M,M	R00906-02-3_human	13	0.6923076923076923
23463230,23463242,23463244,23463247,23463258	M,M,M,M,M	10:23463229-23463257-MMMMM	1	OB	M,M,M,M,M	R00906-02-3_human	6	0.16666666666666666
23463230,23463242,23463244,23463247,23463258	U,M,M,M,M	10:23463229-23463257-MMMMM	2	OB	M,M,M,M,M	R00906-02-3_human	6	0.3333333333333333
