Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
111964241,111964250,111964259	U,U,M	10:111964240-111964258-UUU	30	OB	U,U,U	R00906-04-3_human	541	0.05545286506469501
111964241,111964250,111964259	U,U,U	10:111964240-111964258-UUU	456	OB	U,U,U	R00906-04-3_human	541	0.8428835489833642
115423110,115423112,115423122	U,U,U	10:115423110-115423122-UUU	467	OT	U,U,U	R00906-04-3_human	467	1.0
115423111,115423113,115423123	M,M,M	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-04-3_human	832	0.002403846153846154
115423111,115423113,115423123	M,M,U	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-04-3_human	832	0.002403846153846154
115423111,115423113,115423123	M,U,M	10:115423110-115423122-UUU	3	OB	U,U,U	R00906-04-3_human	832	0.003605769230769231
115423111,115423113,115423123	M,U,U	10:115423110-115423122-UUU	7	OB	U,U,U	R00906-04-3_human	832	0.008413461538461538
115423111,115423113,115423123	U,M,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-04-3_human	832	0.001201923076923077
115423111,115423113,115423123	U,M,U	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-04-3_human	832	0.001201923076923077
115423111,115423113,115423123	U,U,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-04-3_human	832	0.001201923076923077
115423111,115423113,115423123	U,U,U	10:115423110-115423122-UUU	815	OB	U,U,U	R00906-04-3_human	832	0.9795673076923077
118031404,118031406,118031422	M,M,M	10:118031404-118031422-MMM	82	OT	M,M,M	R00906-04-3_human	84	0.9761904761904762
118031404,118031406,118031422	M,M,U	10:118031404-118031422-MMM	1	OT	M,M,M	R00906-04-3_human	84	0.011904761904761904
118031404,118031406,118031422	U,U,U	10:118031404-118031422-MMM	1	OT	M,M,M	R00906-04-3_human	84	0.011904761904761904
118031405,118031407,118031423	M,M,M	10:118031404-118031422-MMM	53	OB	M,M,M	R00906-04-3_human	56	0.9464285714285714
118031405,118031407,118031423	U,M,M	10:118031404-118031422-MMM	1	OB	M,M,M	R00906-04-3_human	56	0.017857142857142856
118031405,118031407,118031423	U,U,U	10:118031404-118031422-MMM	2	OB	M,M,M	R00906-04-3_human	56	0.03571428571428571
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	173	OT	M,M,M	R00906-04-3_human	177	0.9774011299435028
118032033,118032038,118032045	M,M,U	10:118032033-118032045-MMM	4	OT	M,M,M	R00906-04-3_human	177	0.022598870056497175
118032034,118032039,118032046	M,M,M	10:118032033-118032045-MMM	125	OB	M,M,M	R00906-04-3_human	129	0.9689922480620154
118032034,118032039,118032046	M,M,U	10:118032033-118032045-MMM	1	OB	M,M,M	R00906-04-3_human	129	0.007751937984496124
118032034,118032039,118032046	U,U,U	10:118032033-118032045-MMM	3	OB	M,M,M	R00906-04-3_human	129	0.023255813953488372
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	47	OT	M,M,M,M,M,M	R00906-04-3_human	49	0.9591836734693877
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,U,M,M	10:118033084-118033104-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-3_human	49	0.02040816326530612
118033084,118033086,118033090,118033096,118033102,118033104	M,M,U,M,M,M	10:118033084-118033104-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-3_human	49	0.02040816326530612
118033085,118033087,118033091,118033097,118033103,118033105	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	14	OB	M,M,M,M,M,M	R00906-04-3_human	16	0.875
118033085,118033087,118033091,118033097,118033103,118033105	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	2	OB	M,M,M,M,M,M	R00906-04-3_human	16	0.125
118033115,118033131,118033135,118033137	M,M,M,M	10:118033115-118033137-MMMM	14	OT	M,M,M,M	R00906-04-3_human	14	1.0
118033116,118033132,118033136,118033138	M,M,M,M	10:118033115-118033137-MMMM	7	OB	M,M,M,M	R00906-04-3_human	8	0.875
118033116,118033132,118033136,118033138	U,U,U,U	10:118033115-118033137-MMMM	1	OB	M,M,M,M	R00906-04-3_human	8	0.125
118033290,118033312	M,M	10:118033290-118033312-MM	149	OT	M,M	R00906-04-3_human	149	1.0
118033291,118033313	M,M	10:118033290-118033312-MM	151	OB	M,M	R00906-04-3_human	154	0.9805194805194806
118033291,118033313	M,U	10:118033290-118033312-MM	1	OB	M,M	R00906-04-3_human	154	0.006493506493506494
118033291,118033313	U,U	10:118033290-118033312-MM	2	OB	M,M	R00906-04-3_human	154	0.012987012987012988
118892458,118892470,118892484	M,M,M	10:118892458-118892484-MMM	306	OT	M,M,M	R00906-04-3_human	685	0.4467153284671533
118892458,118892470,118892484	M,M,U	10:118892458-118892484-MMM	58	OT	M,M,M	R00906-04-3_human	685	0.08467153284671533
118892458,118892470,118892484	M,U,M	10:118892458-118892484-MMM	3	OT	M,M,M	R00906-04-3_human	685	0.004379562043795621
118892458,118892470,118892484	M,U,U	10:118892458-118892484-MMM	7	OT	M,M,M	R00906-04-3_human	685	0.010218978102189781
118892458,118892470,118892484	U,M,M	10:118892458-118892484-MMM	214	OT	M,M,M	R00906-04-3_human	685	0.3124087591240876
118892458,118892470,118892484	U,M,U	10:118892458-118892484-MMM	48	OT	M,M,M	R00906-04-3_human	685	0.07007299270072993
118892458,118892470,118892484	U,U,M	10:118892458-118892484-MMM	26	OT	M,M,M	R00906-04-3_human	685	0.03795620437956204
118892458,118892470,118892484	U,U,U	10:118892458-118892484-MMM	23	OT	M,M,M	R00906-04-3_human	685	0.033576642335766425
118892459,118892471,118892485	M,M,M	10:118892458-118892484-MMM	97	OB	M,M,M	R00906-04-3_human	296	0.3277027027027027
118892459,118892471,118892485	M,M,U	10:118892458-118892484-MMM	9	OB	M,M,M	R00906-04-3_human	296	0.030405405405405407
118892459,118892471,118892485	M,U,M	10:118892458-118892484-MMM	2	OB	M,M,M	R00906-04-3_human	296	0.006756756756756757
118892459,118892471,118892485	M,U,U	10:118892458-118892484-MMM	2	OB	M,M,M	R00906-04-3_human	296	0.006756756756756757
118892459,118892471,118892485	U,M,M	10:118892458-118892484-MMM	75	OB	M,M,M	R00906-04-3_human	296	0.2533783783783784
118892459,118892471,118892485	U,M,U	10:118892458-118892484-MMM	33	OB	M,M,M	R00906-04-3_human	296	0.11148648648648649
118892459,118892471,118892485	U,U,M	10:118892458-118892484-MMM	44	OB	M,M,M	R00906-04-3_human	296	0.14864864864864866
118892459,118892471,118892485	U,U,U	10:118892458-118892484-MMM	34	OB	M,M,M	R00906-04-3_human	296	0.11486486486486487
119306287,119306290,119306305	M,M,M	10:119306287-119306305-MMM	123	OT	M,M,M	R00906-04-3_human	128	0.9609375
119306287,119306290,119306305	U,M,U	10:119306287-119306305-MMM	1	OT	M,M,M	R00906-04-3_human	128	0.0078125
119306287,119306290,119306305	U,U,U	10:119306287-119306305-MMM	4	OT	M,M,M	R00906-04-3_human	128	0.03125
119306288,119306291,119306306	M,M,M	10:119306287-119306305-MMM	176	OB	M,M,M	R00906-04-3_human	194	0.9072164948453608
119306288,119306291,119306306	M,U,M	10:119306287-119306305-MMM	2	OB	M,M,M	R00906-04-3_human	194	0.010309278350515464
119306288,119306291,119306306	M,U,U	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-04-3_human	194	0.005154639175257732
119306288,119306291,119306306	U,U,U	10:119306287-119306305-MMM	15	OB	M,M,M	R00906-04-3_human	194	0.07731958762886598
119494556,119494573,119494581,119494584	M,M,M,M	10:119494556-119494584-MMMM	72	OT	M,M,M,M	R00906-04-3_human	74	0.972972972972973
119494556,119494573,119494581,119494584	M,M,M,U	10:119494556-119494584-MMMM	2	OT	M,M,M,M	R00906-04-3_human	74	0.02702702702702703
119494557,119494574,119494582,119494585	M,M,M,M	10:119494556-119494584-MMMM	161	OB	M,M,M,M	R00906-04-3_human	169	0.9526627218934911
119494557,119494574,119494582,119494585	M,M,M,U	10:119494556-119494584-MMMM	1	OB	M,M,M,M	R00906-04-3_human	169	0.005917159763313609
119494557,119494574,119494582,119494585	U,M,M,M	10:119494556-119494584-MMMM	7	OB	M,M,M,M	R00906-04-3_human	169	0.04142011834319527
11992442,11992446	U,U	10:11992442-11992446-UU	17	OT	U,U	R00906-04-3_human	17	1.0
11992443,11992447	M,M	10:11992442-11992446-UU	98	OB	U,U	R00906-04-3_human	140	0.7
11992443,11992447	M,U	10:11992442-11992446-UU	17	OB	U,U	R00906-04-3_human	140	0.12142857142857143
11992443,11992447	U,M	10:11992442-11992446-UU	12	OB	U,U	R00906-04-3_human	140	0.08571428571428572
11992443,11992447	U,U	10:11992442-11992446-UU	13	OB	U,U	R00906-04-3_human	140	0.09285714285714286
123997189,123997207,123997213	M,U,U	10:123997189-123997213-UUU	6	OT	U,U,U	R00906-04-3_human	337	0.017804154302670624
123997189,123997207,123997213	U,M,M	10:123997189-123997213-UUU	1	OT	U,U,U	R00906-04-3_human	337	0.002967359050445104
123997189,123997207,123997213	U,M,U	10:123997189-123997213-UUU	39	OT	U,U,U	R00906-04-3_human	337	0.11572700296735905
123997189,123997207,123997213	U,U,M	10:123997189-123997213-UUU	19	OT	U,U,U	R00906-04-3_human	337	0.05637982195845697
123997189,123997207,123997213	U,U,U	10:123997189-123997213-UUU	272	OT	U,U,U	R00906-04-3_human	337	0.8071216617210683
123997190,123997208,123997214	M,U,M	10:123997189-123997213-UUU	1	OB	U,U,U	R00906-04-3_human	372	0.002688172043010753
123997190,123997208,123997214	M,U,U	10:123997189-123997213-UUU	2	OB	U,U,U	R00906-04-3_human	372	0.005376344086021506
123997190,123997208,123997214	U,M,M	10:123997189-123997213-UUU	66	OB	U,U,U	R00906-04-3_human	372	0.1774193548387097
123997190,123997208,123997214	U,M,U	10:123997189-123997213-UUU	32	OB	U,U,U	R00906-04-3_human	372	0.08602150537634409
123997190,123997208,123997214	U,U,M	10:123997189-123997213-UUU	35	OB	U,U,U	R00906-04-3_human	372	0.09408602150537634
123997190,123997208,123997214	U,U,U	10:123997189-123997213-UUU	236	OB	U,U,U	R00906-04-3_human	372	0.6344086021505376
125425688,125425690,125425692,125425707	M,M,M,M	10:125425688-125425707-MMMM	69	OT	M,M,M,M	R00906-04-3_human	72	0.9583333333333334
125425688,125425690,125425692,125425707	M,U,M,M	10:125425688-125425707-MMMM	2	OT	M,M,M,M	R00906-04-3_human	72	0.027777777777777776
125425688,125425690,125425692,125425707	U,U,U,U	10:125425688-125425707-MMMM	1	OT	M,M,M,M	R00906-04-3_human	72	0.013888888888888888
125425689,125425691,125425693,125425708	M,M,M,M	10:125425688-125425707-MMMM	87	OB	M,M,M,M	R00906-04-3_human	87	1.0
129535734,129535741,129535750,129535755,129535762	M,M,M,M,M	10:129535734-129535762-MMMMM	133	OT	M,M,M,M,M	R00906-04-3_human	138	0.9637681159420289
129535734,129535741,129535750,129535755,129535762	M,M,M,M,U	10:129535734-129535762-MMMMM	1	OT	M,M,M,M,M	R00906-04-3_human	138	0.007246376811594203
129535734,129535741,129535750,129535755,129535762	U,U,U,U,U	10:129535734-129535762-MMMMM	4	OT	M,M,M,M,M	R00906-04-3_human	138	0.028985507246376812
129535735,129535742,129535751,129535756,129535763	M,M,M,M,M	10:129535734-129535762-MMMMM	5	OB	M,M,M,M,M	R00906-04-3_human	6	0.8333333333333334
129535735,129535742,129535751,129535756,129535763	U,U,U,U,U	10:129535734-129535762-MMMMM	1	OB	M,M,M,M,M	R00906-04-3_human	6	0.16666666666666666
129535968,129535988	M,M	10:129535968-129535988-MM	150	OT	M,M	R00906-04-3_human	157	0.9554140127388535
129535968,129535988	U,M	10:129535968-129535988-MM	2	OT	M,M	R00906-04-3_human	157	0.012738853503184714
129535968,129535988	U,U	10:129535968-129535988-MM	5	OT	M,M	R00906-04-3_human	157	0.03184713375796178
129535969,129535989	M,M	10:129535968-129535988-MM	117	OB	M,M	R00906-04-3_human	118	0.9915254237288136
129535969,129535989	U,U	10:129535968-129535988-MM	1	OB	M,M	R00906-04-3_human	118	0.00847457627118644
129536056,129536059,129536061,129536064,129536069,129536074	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	74	OT	M,M,M,M,M,M	R00906-04-3_human	102	0.7254901960784313
129536056,129536059,129536061,129536064,129536069,129536074	M,M,M,M,U,U	10:129536056-129536074-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-3_human	102	0.00980392156862745
129536056,129536059,129536061,129536064,129536069,129536074	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	22	OT	M,M,M,M,M,M	R00906-04-3_human	102	0.21568627450980393
129536056,129536059,129536061,129536064,129536069,129536074	M,M,U,M,U,U	10:129536056-129536074-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-3_human	102	0.00980392156862745
129536056,129536059,129536061,129536064,129536069,129536074	U,U,U,U,U,U	10:129536056-129536074-MMMMMM	4	OT	M,M,M,M,M,M	R00906-04-3_human	102	0.0392156862745098
129536057,129536060,129536062,129536065,129536070,129536075	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	39	OB	M,M,M,M,M,M	R00906-04-3_human	69	0.5652173913043478
129536057,129536060,129536062,129536065,129536070,129536075	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	29	OB	M,M,M,M,M,M	R00906-04-3_human	69	0.42028985507246375
129536057,129536060,129536062,129536065,129536070,129536075	U,U,U,U,U,U	10:129536056-129536074-MMMMMM	1	OB	M,M,M,M,M,M	R00906-04-3_human	69	0.014492753623188406
129536096,129536099,129536104,129536106,129536115	M,M,M,M,M	10:129536096-129536115-MMMMM	97	OT	M,M,M,M,M	R00906-04-3_human	103	0.941747572815534
129536096,129536099,129536104,129536106,129536115	U,M,M,M,M	10:129536096-129536115-MMMMM	1	OT	M,M,M,M,M	R00906-04-3_human	103	0.009708737864077669
129536096,129536099,129536104,129536106,129536115	U,U,U,U,U	10:129536096-129536115-MMMMM	5	OT	M,M,M,M,M	R00906-04-3_human	103	0.04854368932038835
129536097,129536100,129536105,129536107,129536116	M,M,M,M,M	10:129536096-129536115-MMMMM	62	OB	M,M,M,M,M	R00906-04-3_human	63	0.9841269841269841
129536097,129536100,129536105,129536107,129536116	U,U,U,U,U	10:129536096-129536115-MMMMM	1	OB	M,M,M,M,M	R00906-04-3_human	63	0.015873015873015872
129536154,129536156	M,M	10:129536154-129536156-MM	120	OT	M,M	R00906-04-3_human	122	0.9836065573770492
129536154,129536156	U,U	10:129536154-129536156-MM	2	OT	M,M	R00906-04-3_human	122	0.01639344262295082
129536155,129536157	M,M	10:129536154-129536156-MM	60	OB	M,M	R00906-04-3_human	61	0.9836065573770492
129536155,129536157	M,U	10:129536154-129536156-MM	1	OB	M,M	R00906-04-3_human	61	0.01639344262295082
131647425,131647429,131647437,131647441	M,U,U,U	10:131647425-131647441-UUUU	1	OT	U,U,U,U	R00906-04-3_human	256	0.00390625
131647425,131647429,131647437,131647441	U,U,U,M	10:131647425-131647441-UUUU	2	OT	U,U,U,U	R00906-04-3_human	256	0.0078125
131647425,131647429,131647437,131647441	U,U,U,U	10:131647425-131647441-UUUU	253	OT	U,U,U,U	R00906-04-3_human	256	0.98828125
131647426,131647430,131647438,131647442	M,U,U,U	10:131647425-131647441-UUUU	1	OB	U,U,U,U	R00906-04-3_human	242	0.004132231404958678
131647426,131647430,131647438,131647442	U,U,U,U	10:131647425-131647441-UUUU	241	OB	U,U,U,U	R00906-04-3_human	242	0.9958677685950413
131763576,131763588,131763592,131763594	M,M,M,M	10:131763576-131763594-MMMM	33	OT	M,M,M,M	R00906-04-3_human	34	0.9705882352941176
131763576,131763588,131763592,131763594	U,M,M,M	10:131763576-131763594-MMMM	1	OT	M,M,M,M	R00906-04-3_human	34	0.029411764705882353
131763577,131763589,131763593,131763595	M,M,M,M	10:131763576-131763594-MMMM	40	OB	M,M,M,M	R00906-04-3_human	40	1.0
