Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
102894707,102894709	M,U	10:102894707-102894709-MM	9	OT	M,M	R00906-08-1_human	540	0.016666666666666666
102894707,102894709	U,M	10:102894707-102894709-MM	14	OT	M,M	R00906-08-1_human	540	0.025925925925925925
102894707,102894709	U,U	10:102894707-102894709-MM	311	OT	M,M	R00906-08-1_human	540	0.575925925925926
102894708,102894710	M,M	10:102894707-102894709-MM	161	OB	M,M	R00906-08-1_human	451	0.35698447893569846
102894708,102894710	M,U	10:102894707-102894709-MM	10	OB	M,M	R00906-08-1_human	451	0.022172949002217297
102894708,102894710	U,M	10:102894707-102894709-MM	8	OB	M,M	R00906-08-1_human	451	0.017738359201773836
102894708,102894710	U,U	10:102894707-102894709-MM	272	OB	M,M	R00906-08-1_human	451	0.6031042128603105
102894874,102894891,102894893,102894895	M,M,M,M	10:102894874-102894895-MMMM	18	OT	M,M,M,M	R00906-08-1_human	199	0.09045226130653267
102894874,102894891,102894893,102894895	M,M,U,M	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-08-1_human	199	0.005025125628140704
102894874,102894891,102894893,102894895	M,U,M,M	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-08-1_human	199	0.005025125628140704
102894874,102894891,102894893,102894895	M,U,U,M	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-08-1_human	199	0.005025125628140704
102894874,102894891,102894893,102894895	U,M,M,M	10:102894874-102894895-MMMM	65	OT	M,M,M,M	R00906-08-1_human	199	0.32663316582914576
102894874,102894891,102894893,102894895	U,M,M,U	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-08-1_human	199	0.005025125628140704
102894874,102894891,102894893,102894895	U,M,U,U	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-08-1_human	199	0.010050251256281407
102894874,102894891,102894893,102894895	U,U,M,M	10:102894874-102894895-MMMM	1	OT	M,M,M,M	R00906-08-1_human	199	0.005025125628140704
102894874,102894891,102894893,102894895	U,U,U,M	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-08-1_human	199	0.010050251256281407
102894874,102894891,102894893,102894895	U,U,U,U	10:102894874-102894895-MMMM	107	OT	M,M,M,M	R00906-08-1_human	199	0.5376884422110553
102894875,102894892,102894894,102894896	M,M,M,M	10:102894874-102894895-MMMM	51	OB	M,M,M,M	R00906-08-1_human	246	0.2073170731707317
102894875,102894892,102894894,102894896	U,M,M,M	10:102894874-102894895-MMMM	52	OB	M,M,M,M	R00906-08-1_human	246	0.21138211382113822
102894875,102894892,102894894,102894896	U,M,M,U	10:102894874-102894895-MMMM	2	OB	M,M,M,M	R00906-08-1_human	246	0.008130081300813009
102894875,102894892,102894894,102894896	U,M,U,U	10:102894874-102894895-MMMM	2	OB	M,M,M,M	R00906-08-1_human	246	0.008130081300813009
102894875,102894892,102894894,102894896	U,U,U,M	10:102894874-102894895-MMMM	3	OB	M,M,M,M	R00906-08-1_human	246	0.012195121951219513
102894875,102894892,102894894,102894896	U,U,U,U	10:102894874-102894895-MMMM	136	OB	M,M,M,M	R00906-08-1_human	246	0.5528455284552846
102894960,102894979,102894982	M,M,M	10:102894960-102894982-MMM	24	OT	M,M,M	R00906-08-1_human	158	0.1518987341772152
102894960,102894979,102894982	M,U,U	10:102894960-102894982-MMM	8	OT	M,M,M	R00906-08-1_human	158	0.05063291139240506
102894960,102894979,102894982	U,M,U	10:102894960-102894982-MMM	1	OT	M,M,M	R00906-08-1_human	158	0.006329113924050633
102894960,102894979,102894982	U,U,U	10:102894960-102894982-MMM	125	OT	M,M,M	R00906-08-1_human	158	0.7911392405063291
102894961,102894980,102894983	M,M,M	10:102894960-102894982-MMM	20	OB	M,M,M	R00906-08-1_human	184	0.10869565217391304
102894961,102894980,102894983	M,M,U	10:102894960-102894982-MMM	3	OB	M,M,M	R00906-08-1_human	184	0.016304347826086956
102894961,102894980,102894983	M,U,U	10:102894960-102894982-MMM	10	OB	M,M,M	R00906-08-1_human	184	0.05434782608695652
102894961,102894980,102894983	U,M,M	10:102894960-102894982-MMM	1	OB	M,M,M	R00906-08-1_human	184	0.005434782608695652
102894961,102894980,102894983	U,U,M	10:102894960-102894982-MMM	3	OB	M,M,M	R00906-08-1_human	184	0.016304347826086956
102894961,102894980,102894983	U,U,U	10:102894960-102894982-MMM	147	OB	M,M,M	R00906-08-1_human	184	0.7989130434782609
102895106,102895112,102895133	M,M,M	10:102895106-102895133-MMM	72	OT	M,M,M	R00906-08-1_human	301	0.23920265780730898
102895106,102895112,102895133	M,M,U	10:102895106-102895133-MMM	37	OT	M,M,M	R00906-08-1_human	301	0.12292358803986711
102895106,102895112,102895133	M,U,M	10:102895106-102895133-MMM	1	OT	M,M,M	R00906-08-1_human	301	0.0033222591362126247
102895106,102895112,102895133	M,U,U	10:102895106-102895133-MMM	5	OT	M,M,M	R00906-08-1_human	301	0.016611295681063124
102895106,102895112,102895133	U,M,U	10:102895106-102895133-MMM	2	OT	M,M,M	R00906-08-1_human	301	0.006644518272425249
102895106,102895112,102895133	U,U,M	10:102895106-102895133-MMM	8	OT	M,M,M	R00906-08-1_human	301	0.026578073089700997
102895106,102895112,102895133	U,U,U	10:102895106-102895133-MMM	176	OT	M,M,M	R00906-08-1_human	301	0.584717607973422
102895107,102895113,102895134	M,M,M	10:102895106-102895133-MMM	86	OB	M,M,M	R00906-08-1_human	338	0.25443786982248523
102895107,102895113,102895134	M,M,U	10:102895106-102895133-MMM	66	OB	M,M,M	R00906-08-1_human	338	0.1952662721893491
102895107,102895113,102895134	M,U,M	10:102895106-102895133-MMM	3	OB	M,M,M	R00906-08-1_human	338	0.008875739644970414
102895107,102895113,102895134	M,U,U	10:102895106-102895133-MMM	9	OB	M,M,M	R00906-08-1_human	338	0.026627218934911243
102895107,102895113,102895134	U,M,M	10:102895106-102895133-MMM	2	OB	M,M,M	R00906-08-1_human	338	0.005917159763313609
102895107,102895113,102895134	U,M,U	10:102895106-102895133-MMM	5	OB	M,M,M	R00906-08-1_human	338	0.014792899408284023
102895107,102895113,102895134	U,U,M	10:102895106-102895133-MMM	3	OB	M,M,M	R00906-08-1_human	338	0.008875739644970414
102895107,102895113,102895134	U,U,U	10:102895106-102895133-MMM	164	OB	M,M,M	R00906-08-1_human	338	0.48520710059171596
105877944,105877952	M,M	10:105877944-105877952-UU	41	OT	U,U	R00906-08-1_human	208	0.1971153846153846
105877944,105877952	U,U	10:105877944-105877952-UU	167	OT	U,U	R00906-08-1_human	208	0.8028846153846154
105877945,105877953	M,M	10:105877944-105877952-UU	36	OB	U,U	R00906-08-1_human	393	0.0916030534351145
105877945,105877953	U,U	10:105877944-105877952-UU	357	OB	U,U	R00906-08-1_human	393	0.9083969465648855
105877988,105877993	M,M	10:105877988-105877993-UU	45	OT	U,U	R00906-08-1_human	241	0.18672199170124482
105877988,105877993	U,U	10:105877988-105877993-UU	196	OT	U,U	R00906-08-1_human	241	0.8132780082987552
105877989,105877994	M,M	10:105877988-105877993-UU	33	OB	U,U	R00906-08-1_human	438	0.07534246575342465
105877989,105877994	M,U	10:105877988-105877993-UU	1	OB	U,U	R00906-08-1_human	438	0.00228310502283105
105877989,105877994	U,M	10:105877988-105877993-UU	1	OB	U,U	R00906-08-1_human	438	0.00228310502283105
105877989,105877994	U,U	10:105877988-105877993-UU	403	OB	U,U	R00906-08-1_human	438	0.9200913242009132
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	37	OT	M,M,M,M,M,M	R00906-08-1_human	549	0.06739526411657559
106400278,106400285,106400289,106400299,106400301,106400305	U,M,U,U,U,U	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-08-1_human	549	0.0036429872495446266
106400278,106400285,106400289,106400299,106400301,106400305	U,U,M,U,M,U	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-08-1_human	549	0.0018214936247723133
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,M,M,U	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-08-1_human	549	0.0018214936247723133
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,M,U	10:106400278-106400305-MMMMMM	3	OT	M,M,M,M,M,M	R00906-08-1_human	549	0.00546448087431694
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,U,U	10:106400278-106400305-MMMMMM	505	OT	M,M,M,M,M,M	R00906-08-1_human	549	0.9198542805100182
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	34	OB	M,M,M,M,M,M	R00906-08-1_human	235	0.14468085106382977
106400279,106400286,106400290,106400300,106400302,106400306	M,M,U,M,M,M	10:106400278-106400305-MMMMMM	1	OB	M,M,M,M,M,M	R00906-08-1_human	235	0.00425531914893617
106400279,106400286,106400290,106400300,106400302,106400306	U,M,U,U,M,U	10:106400278-106400305-MMMMMM	1	OB	M,M,M,M,M,M	R00906-08-1_human	235	0.00425531914893617
106400279,106400286,106400290,106400300,106400302,106400306	U,M,U,U,U,U	10:106400278-106400305-MMMMMM	1	OB	M,M,M,M,M,M	R00906-08-1_human	235	0.00425531914893617
106400279,106400286,106400290,106400300,106400302,106400306	U,U,U,U,U,U	10:106400278-106400305-MMMMMM	198	OB	M,M,M,M,M,M	R00906-08-1_human	235	0.8425531914893617
111964240,111964249,111964258	M,M,M	10:111964240-111964258-UUU	74	OT	U,U,U	R00906-08-1_human	178	0.4157303370786517
111964240,111964249,111964258	M,M,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-08-1_human	178	0.0056179775280898875
111964240,111964249,111964258	M,U,M	10:111964240-111964258-UUU	2	OT	U,U,U	R00906-08-1_human	178	0.011235955056179775
111964240,111964249,111964258	M,U,U	10:111964240-111964258-UUU	4	OT	U,U,U	R00906-08-1_human	178	0.02247191011235955
111964240,111964249,111964258	U,M,M	10:111964240-111964258-UUU	17	OT	U,U,U	R00906-08-1_human	178	0.09550561797752809
111964240,111964249,111964258	U,M,U	10:111964240-111964258-UUU	2	OT	U,U,U	R00906-08-1_human	178	0.011235955056179775
111964240,111964249,111964258	U,U,M	10:111964240-111964258-UUU	10	OT	U,U,U	R00906-08-1_human	178	0.056179775280898875
111964240,111964249,111964258	U,U,U	10:111964240-111964258-UUU	68	OT	U,U,U	R00906-08-1_human	178	0.38202247191011235
111964241,111964250,111964259	M,M,M	10:111964240-111964258-UUU	95	OB	U,U,U	R00906-08-1_human	243	0.39094650205761317
111964241,111964250,111964259	M,M,U	10:111964240-111964258-UUU	4	OB	U,U,U	R00906-08-1_human	243	0.01646090534979424
111964241,111964250,111964259	M,U,M	10:111964240-111964258-UUU	4	OB	U,U,U	R00906-08-1_human	243	0.01646090534979424
111964241,111964250,111964259	M,U,U	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-08-1_human	243	0.00823045267489712
111964241,111964250,111964259	U,M,M	10:111964240-111964258-UUU	19	OB	U,U,U	R00906-08-1_human	243	0.07818930041152264
111964241,111964250,111964259	U,M,U	10:111964240-111964258-UUU	1	OB	U,U,U	R00906-08-1_human	243	0.00411522633744856
111964241,111964250,111964259	U,U,M	10:111964240-111964258-UUU	10	OB	U,U,U	R00906-08-1_human	243	0.0411522633744856
111964241,111964250,111964259	U,U,U	10:111964240-111964258-UUU	108	OB	U,U,U	R00906-08-1_human	243	0.4444444444444444
115423110,115423112,115423122	M,M,M	10:115423110-115423122-UUU	32	OT	U,U,U	R00906-08-1_human	273	0.11721611721611722
115423110,115423112,115423122	M,U,M	10:115423110-115423122-UUU	1	OT	U,U,U	R00906-08-1_human	273	0.003663003663003663
115423110,115423112,115423122	M,U,U	10:115423110-115423122-UUU	4	OT	U,U,U	R00906-08-1_human	273	0.014652014652014652
115423110,115423112,115423122	U,M,U	10:115423110-115423122-UUU	1	OT	U,U,U	R00906-08-1_human	273	0.003663003663003663
115423110,115423112,115423122	U,U,U	10:115423110-115423122-UUU	235	OT	U,U,U	R00906-08-1_human	273	0.8608058608058609
115423111,115423113,115423123	M,M,M	10:115423110-115423122-UUU	38	OB	U,U,U	R00906-08-1_human	413	0.09200968523002422
115423111,115423113,115423123	M,U,U	10:115423110-115423122-UUU	6	OB	U,U,U	R00906-08-1_human	413	0.014527845036319613
115423111,115423113,115423123	U,M,U	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-08-1_human	413	0.004842615012106538
115423111,115423113,115423123	U,U,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-08-1_human	413	0.002421307506053269
115423111,115423113,115423123	U,U,U	10:115423110-115423122-UUU	366	OB	U,U,U	R00906-08-1_human	413	0.8861985472154964
118031404,118031406,118031422	M,M,M	10:118031404-118031422-MMM	26	OT	M,M,M	R00906-08-1_human	409	0.06356968215158924
118031404,118031406,118031422	U,U,U	10:118031404-118031422-MMM	383	OT	M,M,M	R00906-08-1_human	409	0.9364303178484108
118031405,118031407,118031423	M,M,M	10:118031404-118031422-MMM	24	OB	M,M,M	R00906-08-1_human	472	0.05084745762711865
118031405,118031407,118031423	U,M,U	10:118031404-118031422-MMM	1	OB	M,M,M	R00906-08-1_human	472	0.00211864406779661
118031405,118031407,118031423	U,U,M	10:118031404-118031422-MMM	1	OB	M,M,M	R00906-08-1_human	472	0.00211864406779661
118031405,118031407,118031423	U,U,U	10:118031404-118031422-MMM	446	OB	M,M,M	R00906-08-1_human	472	0.9449152542372882
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	51	OT	M,M,M	R00906-08-1_human	477	0.1069182389937107
118032033,118032038,118032045	M,M,U	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-08-1_human	477	0.0020964360587002098
118032033,118032038,118032045	U,M,M	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-08-1_human	477	0.0020964360587002098
118032033,118032038,118032045	U,M,U	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-08-1_human	477	0.0020964360587002098
118032033,118032038,118032045	U,U,U	10:118032033-118032045-MMM	423	OT	M,M,M	R00906-08-1_human	477	0.8867924528301887
118032034,118032039,118032046	M,M,M	10:118032033-118032045-MMM	24	OB	M,M,M	R00906-08-1_human	377	0.0636604774535809
118032034,118032039,118032046	M,U,M	10:118032033-118032045-MMM	1	OB	M,M,M	R00906-08-1_human	377	0.002652519893899204
118032034,118032039,118032046	U,U,U	10:118032033-118032045-MMM	352	OB	M,M,M	R00906-08-1_human	377	0.9336870026525199
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	7	OT	M,M,M,M,M,M	R00906-08-1_human	287	0.024390243902439025
118033084,118033086,118033090,118033096,118033102,118033104	U,U,U,U,M,U	10:118033084-118033104-MMMMMM	1	OT	M,M,M,M,M,M	R00906-08-1_human	287	0.003484320557491289
118033084,118033086,118033090,118033096,118033102,118033104	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	279	OT	M,M,M,M,M,M	R00906-08-1_human	287	0.9721254355400697
118033085,118033087,118033091,118033097,118033103,118033105	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	18	OB	M,M,M,M,M,M	R00906-08-1_human	318	0.05660377358490566
118033085,118033087,118033091,118033097,118033103,118033105	M,M,M,M,M,U	10:118033084-118033104-MMMMMM	1	OB	M,M,M,M,M,M	R00906-08-1_human	318	0.0031446540880503146
118033085,118033087,118033091,118033097,118033103,118033105	M,M,U,U,U,U	10:118033084-118033104-MMMMMM	1	OB	M,M,M,M,M,M	R00906-08-1_human	318	0.0031446540880503146
118033085,118033087,118033091,118033097,118033103,118033105	M,U,U,U,U,U	10:118033084-118033104-MMMMMM	1	OB	M,M,M,M,M,M	R00906-08-1_human	318	0.0031446540880503146
118033085,118033087,118033091,118033097,118033103,118033105	U,U,U,U,U,U	10:118033084-118033104-MMMMMM	297	OB	M,M,M,M,M,M	R00906-08-1_human	318	0.9339622641509434
118033115,118033131,118033135,118033137	U,U,U,U	10:118033115-118033137-MMMM	155	OT	M,M,M,M	R00906-08-1_human	155	1.0
118033116,118033132,118033136,118033138	M,M,M,M	10:118033115-118033137-MMMM	12	OB	M,M,M,M	R00906-08-1_human	205	0.05853658536585366
118033116,118033132,118033136,118033138	U,U,U,U	10:118033115-118033137-MMMM	193	OB	M,M,M,M	R00906-08-1_human	205	0.9414634146341463
118033290,118033312	M,M	10:118033290-118033312-MM	20	OT	M,M	R00906-08-1_human	182	0.10989010989010989
118033290,118033312	U,U	10:118033290-118033312-MM	162	OT	M,M	R00906-08-1_human	182	0.8901098901098901
118033291,118033313	M,M	10:118033290-118033312-MM	38	OB	M,M	R00906-08-1_human	418	0.09090909090909091
118033291,118033313	M,U	10:118033290-118033312-MM	1	OB	M,M	R00906-08-1_human	418	0.0023923444976076554
118033291,118033313	U,U	10:118033290-118033312-MM	379	OB	M,M	R00906-08-1_human	418	0.9066985645933014
118892458,118892470,118892484	M,M,M	10:118892458-118892484-MMM	94	OT	M,M,M	R00906-08-1_human	396	0.23737373737373738
118892458,118892470,118892484	M,M,U	10:118892458-118892484-MMM	25	OT	M,M,M	R00906-08-1_human	396	0.06313131313131314
118892458,118892470,118892484	M,U,M	10:118892458-118892484-MMM	4	OT	M,M,M	R00906-08-1_human	396	0.010101010101010102
118892458,118892470,118892484	M,U,U	10:118892458-118892484-MMM	4	OT	M,M,M	R00906-08-1_human	396	0.010101010101010102
118892458,118892470,118892484	U,M,M	10:118892458-118892484-MMM	109	OT	M,M,M	R00906-08-1_human	396	0.27525252525252525
118892458,118892470,118892484	U,M,U	10:118892458-118892484-MMM	33	OT	M,M,M	R00906-08-1_human	396	0.08333333333333333
118892458,118892470,118892484	U,U,M	10:118892458-118892484-MMM	61	OT	M,M,M	R00906-08-1_human	396	0.15404040404040403
118892458,118892470,118892484	U,U,U	10:118892458-118892484-MMM	66	OT	M,M,M	R00906-08-1_human	396	0.16666666666666666
118892459,118892471,118892485	M,M,M	10:118892458-118892484-MMM	65	OB	M,M,M	R00906-08-1_human	220	0.29545454545454547
118892459,118892471,118892485	M,M,U	10:118892458-118892484-MMM	22	OB	M,M,M	R00906-08-1_human	220	0.1
118892459,118892471,118892485	M,U,M	10:118892458-118892484-MMM	2	OB	M,M,M	R00906-08-1_human	220	0.00909090909090909
118892459,118892471,118892485	M,U,U	10:118892458-118892484-MMM	1	OB	M,M,M	R00906-08-1_human	220	0.004545454545454545
118892459,118892471,118892485	U,M,M	10:118892458-118892484-MMM	46	OB	M,M,M	R00906-08-1_human	220	0.20909090909090908
118892459,118892471,118892485	U,M,U	10:118892458-118892484-MMM	23	OB	M,M,M	R00906-08-1_human	220	0.10454545454545454
118892459,118892471,118892485	U,U,M	10:118892458-118892484-MMM	30	OB	M,M,M	R00906-08-1_human	220	0.13636363636363635
118892459,118892471,118892485	U,U,U	10:118892458-118892484-MMM	31	OB	M,M,M	R00906-08-1_human	220	0.1409090909090909
119306287,119306290,119306305	M,M,M	10:119306287-119306305-MMM	41	OT	M,M,M	R00906-08-1_human	345	0.11884057971014493
119306287,119306290,119306305	M,U,U	10:119306287-119306305-MMM	6	OT	M,M,M	R00906-08-1_human	345	0.017391304347826087
119306287,119306290,119306305	U,M,U	10:119306287-119306305-MMM	2	OT	M,M,M	R00906-08-1_human	345	0.005797101449275362
119306287,119306290,119306305	U,U,U	10:119306287-119306305-MMM	296	OT	M,M,M	R00906-08-1_human	345	0.8579710144927536
119306288,119306291,119306306	M,M,M	10:119306287-119306305-MMM	34	OB	M,M,M	R00906-08-1_human	403	0.08436724565756824
119306288,119306291,119306306	M,M,U	10:119306287-119306305-MMM	2	OB	M,M,M	R00906-08-1_human	403	0.004962779156327543
119306288,119306291,119306306	M,U,U	10:119306287-119306305-MMM	5	OB	M,M,M	R00906-08-1_human	403	0.01240694789081886
119306288,119306291,119306306	U,M,M	10:119306287-119306305-MMM	2	OB	M,M,M	R00906-08-1_human	403	0.004962779156327543
119306288,119306291,119306306	U,M,U	10:119306287-119306305-MMM	6	OB	M,M,M	R00906-08-1_human	403	0.01488833746898263
119306288,119306291,119306306	U,U,M	10:119306287-119306305-MMM	2	OB	M,M,M	R00906-08-1_human	403	0.004962779156327543
119306288,119306291,119306306	U,U,U	10:119306287-119306305-MMM	352	OB	M,M,M	R00906-08-1_human	403	0.8734491315136477
119494556,119494573,119494581,119494584	M,M,M,M	10:119494556-119494584-MMMM	12	OT	M,M,M,M	R00906-08-1_human	365	0.03287671232876712
119494556,119494573,119494581,119494584	U,M,M,M	10:119494556-119494584-MMMM	4	OT	M,M,M,M	R00906-08-1_human	365	0.010958904109589041
119494556,119494573,119494581,119494584	U,M,M,U	10:119494556-119494584-MMMM	6	OT	M,M,M,M	R00906-08-1_human	365	0.01643835616438356
119494556,119494573,119494581,119494584	U,M,U,U	10:119494556-119494584-MMMM	6	OT	M,M,M,M	R00906-08-1_human	365	0.01643835616438356
119494556,119494573,119494581,119494584	U,U,M,M	10:119494556-119494584-MMMM	8	OT	M,M,M,M	R00906-08-1_human	365	0.021917808219178082
119494556,119494573,119494581,119494584	U,U,M,U	10:119494556-119494584-MMMM	17	OT	M,M,M,M	R00906-08-1_human	365	0.04657534246575343
119494556,119494573,119494581,119494584	U,U,U,M	10:119494556-119494584-MMMM	3	OT	M,M,M,M	R00906-08-1_human	365	0.00821917808219178
119494556,119494573,119494581,119494584	U,U,U,U	10:119494556-119494584-MMMM	309	OT	M,M,M,M	R00906-08-1_human	365	0.8465753424657534
119494557,119494574,119494582,119494585	M,M,M,M	10:119494556-119494584-MMMM	30	OB	M,M,M,M	R00906-08-1_human	443	0.06772009029345373
119494557,119494574,119494582,119494585	M,U,U,M	10:119494556-119494584-MMMM	1	OB	M,M,M,M	R00906-08-1_human	443	0.002257336343115124
119494557,119494574,119494582,119494585	M,U,U,U	10:119494556-119494584-MMMM	3	OB	M,M,M,M	R00906-08-1_human	443	0.006772009029345372
119494557,119494574,119494582,119494585	U,M,M,M	10:119494556-119494584-MMMM	4	OB	M,M,M,M	R00906-08-1_human	443	0.009029345372460496
119494557,119494574,119494582,119494585	U,M,M,U	10:119494556-119494584-MMMM	2	OB	M,M,M,M	R00906-08-1_human	443	0.004514672686230248
119494557,119494574,119494582,119494585	U,M,U,U	10:119494556-119494584-MMMM	8	OB	M,M,M,M	R00906-08-1_human	443	0.01805869074492099
119494557,119494574,119494582,119494585	U,U,M,M	10:119494556-119494584-MMMM	4	OB	M,M,M,M	R00906-08-1_human	443	0.009029345372460496
119494557,119494574,119494582,119494585	U,U,M,U	10:119494556-119494584-MMMM	13	OB	M,M,M,M	R00906-08-1_human	443	0.029345372460496615
119494557,119494574,119494582,119494585	U,U,U,M	10:119494556-119494584-MMMM	6	OB	M,M,M,M	R00906-08-1_human	443	0.013544018058690745
119494557,119494574,119494582,119494585	U,U,U,U	10:119494556-119494584-MMMM	372	OB	M,M,M,M	R00906-08-1_human	443	0.8397291196388262
11992442,11992446	M,M	10:11992442-11992446-UU	179	OT	U,U	R00906-08-1_human	207	0.8647342995169082
11992442,11992446	M,U	10:11992442-11992446-UU	16	OT	U,U	R00906-08-1_human	207	0.07729468599033816
11992442,11992446	U,M	10:11992442-11992446-UU	7	OT	U,U	R00906-08-1_human	207	0.033816425120772944
11992442,11992446	U,U	10:11992442-11992446-UU	5	OT	U,U	R00906-08-1_human	207	0.024154589371980676
11992443,11992447	M,M	10:11992442-11992446-UU	279	OB	U,U	R00906-08-1_human	310	0.9
11992443,11992447	M,U	10:11992442-11992446-UU	7	OB	U,U	R00906-08-1_human	310	0.02258064516129032
11992443,11992447	U,M	10:11992442-11992446-UU	18	OB	U,U	R00906-08-1_human	310	0.05806451612903226
