Haplo_coord	Haplo_status	haplo_pattern	Counts	Capture_chain	Target_status	Sample	groupsum	proportion
101089280,101089285,101089304,101089306	M,M,U,M	10:101089280-101089306-MMMM	2	OT	M,M,M,M	R00906-04-8_human	445	0.0044943820224719105
101089280,101089285,101089304,101089306	U,U,U,U	10:101089280-101089306-MMMM	1	OT	M,M,M,M	R00906-04-8_human	445	0.0022471910112359553
101089281,101089286,101089305,101089307	M,M,M,M	10:101089280-101089306-MMMM	506	OB	M,M,M,M	R00906-04-8_human	513	0.98635477582846
101089281,101089286,101089305,101089307	M,M,U,M	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-04-8_human	513	0.003898635477582846
101089281,101089286,101089305,101089307	U,M,M,M	10:101089280-101089306-MMMM	3	OB	M,M,M,M	R00906-04-8_human	513	0.005847953216374269
101089281,101089286,101089305,101089307	U,U,M,M	10:101089280-101089306-MMMM	2	OB	M,M,M,M	R00906-04-8_human	513	0.003898635477582846
101089331,101089333,101089336,101089339	M,M,M,M	10:101089331-101089339-MMMM	526	OT	M,M,M,M	R00906-04-8_human	538	0.9776951672862454
101089331,101089333,101089336,101089339	M,M,M,U	10:101089331-101089339-MMMM	5	OT	M,M,M,M	R00906-04-8_human	538	0.00929368029739777
101089331,101089333,101089336,101089339	M,U,M,M	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-04-8_human	538	0.0037174721189591076
101089331,101089333,101089336,101089339	M,U,U,U	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-04-8_human	538	0.0037174721189591076
101089331,101089333,101089336,101089339	U,M,M,M	10:101089331-101089339-MMMM	2	OT	M,M,M,M	R00906-04-8_human	538	0.0037174721189591076
101089331,101089333,101089336,101089339	U,U,U,U	10:101089331-101089339-MMMM	1	OT	M,M,M,M	R00906-04-8_human	538	0.0018587360594795538
101089332,101089334,101089337,101089340	M,M,M,M	10:101089331-101089339-MMMM	568	OB	M,M,M,M	R00906-04-8_human	578	0.9826989619377162
101089332,101089334,101089337,101089340	M,M,M,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-04-8_human	578	0.0017301038062283738
101089332,101089334,101089337,101089340	M,M,U,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-04-8_human	578	0.0017301038062283738
101089332,101089334,101089337,101089340	M,U,M,M	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-04-8_human	578	0.0017301038062283738
101089332,101089334,101089337,101089340	U,M,M,M	10:101089331-101089339-MMMM	3	OB	M,M,M,M	R00906-04-8_human	578	0.005190311418685121
101089332,101089334,101089337,101089340	U,M,U,U	10:101089331-101089339-MMMM	1	OB	M,M,M,M	R00906-04-8_human	578	0.0017301038062283738
101089332,101089334,101089337,101089340	U,U,M,U	10:101089331-101089339-MMMM	3	OB	M,M,M,M	R00906-04-8_human	578	0.005190311418685121
102894707,102894709	M,M	10:102894707-102894709-MM	464	OT	M,M	R00906-04-8_human	465	0.9978494623655914
102894707,102894709	M,U	10:102894707-102894709-MM	1	OT	M,M	R00906-04-8_human	465	0.002150537634408602
102894708,102894710	M,M	10:102894707-102894709-MM	192	OB	M,M	R00906-04-8_human	193	0.9948186528497409
102894708,102894710	U,U	10:102894707-102894709-MM	1	OB	M,M	R00906-04-8_human	193	0.0051813471502590676
102894874,102894891,102894893,102894895	M,M,M,M	10:102894874-102894895-MMMM	28	OT	M,M,M,M	R00906-04-8_human	30	0.9333333333333333
102894874,102894891,102894893,102894895	M,U,M,M	10:102894874-102894895-MMMM	2	OT	M,M,M,M	R00906-04-8_human	30	0.06666666666666667
102894875,102894892,102894894,102894896	M,M,M,M	10:102894874-102894895-MMMM	187	OB	M,M,M,M	R00906-04-8_human	187	1.0
102894960,102894979,102894982	M,M,M	10:102894960-102894982-MMM	161	OT	M,M,M	R00906-04-8_human	164	0.9817073170731707
102894960,102894979,102894982	U,M,M	10:102894960-102894982-MMM	1	OT	M,M,M	R00906-04-8_human	164	0.006097560975609756
102894960,102894979,102894982	U,U,U	10:102894960-102894982-MMM	2	OT	M,M,M	R00906-04-8_human	164	0.012195121951219513
102894961,102894980,102894983	M,M,M	10:102894960-102894982-MMM	131	OB	M,M,M	R00906-04-8_human	140	0.9357142857142857
102894961,102894980,102894983	M,M,U	10:102894960-102894982-MMM	6	OB	M,M,M	R00906-04-8_human	140	0.04285714285714286
102894961,102894980,102894983	M,U,U	10:102894960-102894982-MMM	1	OB	M,M,M	R00906-04-8_human	140	0.007142857142857143
102894961,102894980,102894983	U,U,U	10:102894960-102894982-MMM	2	OB	M,M,M	R00906-04-8_human	140	0.014285714285714285
102895106,102895112,102895133	M,M,M	10:102895106-102895133-MMM	317	OT	M,M,M	R00906-04-8_human	320	0.990625
102895106,102895112,102895133	M,M,U	10:102895106-102895133-MMM	2	OT	M,M,M	R00906-04-8_human	320	0.00625
102895106,102895112,102895133	U,M,M	10:102895106-102895133-MMM	1	OT	M,M,M	R00906-04-8_human	320	0.003125
102895107,102895113,102895134	M,M,M	10:102895106-102895133-MMM	597	OB	M,M,M	R00906-04-8_human	605	0.9867768595041322
102895107,102895113,102895134	M,M,U	10:102895106-102895133-MMM	4	OB	M,M,M	R00906-04-8_human	605	0.006611570247933884
102895107,102895113,102895134	M,U,U	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-04-8_human	605	0.001652892561983471
102895107,102895113,102895134	U,M,M	10:102895106-102895133-MMM	1	OB	M,M,M	R00906-04-8_human	605	0.001652892561983471
102895107,102895113,102895134	U,U,U	10:102895106-102895133-MMM	2	OB	M,M,M	R00906-04-8_human	605	0.003305785123966942
105877944,105877952	M,M	10:105877944-105877952-UU	607	OT	U,U	R00906-04-8_human	711	0.8537271448663853
105877944,105877952	M,U	10:105877944-105877952-UU	3	OT	U,U	R00906-04-8_human	711	0.004219409282700422
105877944,105877952	U,M	10:105877944-105877952-UU	1	OT	U,U	R00906-04-8_human	711	0.0014064697609001407
105877944,105877952	U,U	10:105877944-105877952-UU	100	OT	U,U	R00906-04-8_human	711	0.14064697609001406
105877945,105877953	M,M	10:105877944-105877952-UU	11	OB	U,U	R00906-04-8_human	97	0.1134020618556701
105877945,105877953	M,U	10:105877944-105877952-UU	1	OB	U,U	R00906-04-8_human	97	0.010309278350515464
105877945,105877953	U,U	10:105877944-105877952-UU	85	OB	U,U	R00906-04-8_human	97	0.8762886597938144
105877988,105877993	M,M	10:105877988-105877993-UU	480	OT	U,U	R00906-04-8_human	576	0.8333333333333334
105877988,105877993	M,U	10:105877988-105877993-UU	1	OT	U,U	R00906-04-8_human	576	0.001736111111111111
105877988,105877993	U,M	10:105877988-105877993-UU	2	OT	U,U	R00906-04-8_human	576	0.003472222222222222
105877988,105877993	U,U	10:105877988-105877993-UU	93	OT	U,U	R00906-04-8_human	576	0.16145833333333334
105877989,105877994	M,M	10:105877988-105877993-UU	6	OB	U,U	R00906-04-8_human	98	0.061224489795918366
105877989,105877994	M,U	10:105877988-105877993-UU	4	OB	U,U	R00906-04-8_human	98	0.04081632653061224
105877989,105877994	U,M	10:105877988-105877993-UU	2	OB	U,U	R00906-04-8_human	98	0.02040816326530612
105877989,105877994	U,U	10:105877988-105877993-UU	86	OB	U,U	R00906-04-8_human	98	0.8775510204081632
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	368	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.9735449735449735
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,M,M,U	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.005291005291005291
106400278,106400285,106400289,106400299,106400301,106400305	M,M,M,U,M,M	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.005291005291005291
106400278,106400285,106400289,106400299,106400301,106400305	M,U,M,M,M,M	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.005291005291005291
106400278,106400285,106400289,106400299,106400301,106400305	M,U,U,U,U,U	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.0026455026455026454
106400278,106400285,106400289,106400299,106400301,106400305	U,M,M,M,M,M	10:106400278-106400305-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.0026455026455026454
106400278,106400285,106400289,106400299,106400301,106400305	U,U,U,U,U,U	10:106400278-106400305-MMMMMM	2	OT	M,M,M,M,M,M	R00906-04-8_human	378	0.005291005291005291
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,M	10:106400278-106400305-MMMMMM	172	OB	M,M,M,M,M,M	R00906-04-8_human	179	0.9608938547486033
106400279,106400286,106400290,106400300,106400302,106400306	M,M,M,M,M,U	10:106400278-106400305-MMMMMM	5	OB	M,M,M,M,M,M	R00906-04-8_human	179	0.027932960893854747
106400279,106400286,106400290,106400300,106400302,106400306	U,M,M,M,M,M	10:106400278-106400305-MMMMMM	2	OB	M,M,M,M,M,M	R00906-04-8_human	179	0.0111731843575419
111964240,111964249,111964258	U,M,M	10:111964240-111964258-UUU	2	OT	U,U,U	R00906-04-8_human	26	0.07692307692307693
111964240,111964249,111964258	U,M,U	10:111964240-111964258-UUU	1	OT	U,U,U	R00906-04-8_human	26	0.038461538461538464
111964240,111964249,111964258	U,U,M	10:111964240-111964258-UUU	2	OT	U,U,U	R00906-04-8_human	26	0.07692307692307693
111964240,111964249,111964258	U,U,U	10:111964240-111964258-UUU	21	OT	U,U,U	R00906-04-8_human	26	0.8076923076923077
111964241,111964250,111964259	M,M,M	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-04-8_human	52	0.038461538461538464
111964241,111964250,111964259	M,M,U	10:111964240-111964258-UUU	1	OB	U,U,U	R00906-04-8_human	52	0.019230769230769232
111964241,111964250,111964259	M,U,M	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-04-8_human	52	0.038461538461538464
111964241,111964250,111964259	M,U,U	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-04-8_human	52	0.038461538461538464
111964241,111964250,111964259	U,M,M	10:111964240-111964258-UUU	1	OB	U,U,U	R00906-04-8_human	52	0.019230769230769232
111964241,111964250,111964259	U,M,U	10:111964240-111964258-UUU	3	OB	U,U,U	R00906-04-8_human	52	0.057692307692307696
111964241,111964250,111964259	U,U,M	10:111964240-111964258-UUU	2	OB	U,U,U	R00906-04-8_human	52	0.038461538461538464
111964241,111964250,111964259	U,U,U	10:111964240-111964258-UUU	39	OB	U,U,U	R00906-04-8_human	52	0.75
115423110,115423112,115423122	U,U,U	10:115423110-115423122-UUU	32	OT	U,U,U	R00906-04-8_human	32	1.0
115423111,115423113,115423123	M,M,M	10:115423110-115423122-UUU	4	OB	U,U,U	R00906-04-8_human	69	0.057971014492753624
115423111,115423113,115423123	M,M,U	10:115423110-115423122-UUU	2	OB	U,U,U	R00906-04-8_human	69	0.028985507246376812
115423111,115423113,115423123	M,U,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-04-8_human	69	0.014492753623188406
115423111,115423113,115423123	U,M,M	10:115423110-115423122-UUU	1	OB	U,U,U	R00906-04-8_human	69	0.014492753623188406
115423111,115423113,115423123	U,U,U	10:115423110-115423122-UUU	61	OB	U,U,U	R00906-04-8_human	69	0.8840579710144928
118031404,118031406,118031422	M,M,M	10:118031404-118031422-MMM	245	OT	M,M,M	R00906-04-8_human	245	1.0
118031405,118031407,118031423	M,M,M	10:118031404-118031422-MMM	171	OB	M,M,M	R00906-04-8_human	173	0.9884393063583815
118031405,118031407,118031423	U,M,M	10:118031404-118031422-MMM	2	OB	M,M,M	R00906-04-8_human	173	0.011560693641618497
118032033,118032038,118032045	M,M,M	10:118032033-118032045-MMM	549	OT	M,M,M	R00906-04-8_human	557	0.9856373429084381
118032033,118032038,118032045	M,M,U	10:118032033-118032045-MMM	5	OT	M,M,M	R00906-04-8_human	557	0.008976660682226212
118032033,118032038,118032045	M,U,U	10:118032033-118032045-MMM	1	OT	M,M,M	R00906-04-8_human	557	0.0017953321364452424
118032033,118032038,118032045	U,M,M	10:118032033-118032045-MMM	2	OT	M,M,M	R00906-04-8_human	557	0.003590664272890485
118032034,118032039,118032046	M,M,M	10:118032033-118032045-MMM	413	OB	M,M,M	R00906-04-8_human	413	1.0
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	159	OT	M,M,M,M,M,M	R00906-04-8_human	161	0.9875776397515528
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,M,M,U	10:118033084-118033104-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-8_human	161	0.006211180124223602
118033084,118033086,118033090,118033096,118033102,118033104	M,M,M,U,U,U	10:118033084-118033104-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-8_human	161	0.006211180124223602
118033085,118033087,118033091,118033097,118033103,118033105	M,M,M,M,M,M	10:118033084-118033104-MMMMMM	83	OB	M,M,M,M,M,M	R00906-04-8_human	86	0.9651162790697675
118033085,118033087,118033091,118033097,118033103,118033105	M,M,M,M,U,M	10:118033084-118033104-MMMMMM	1	OB	M,M,M,M,M,M	R00906-04-8_human	86	0.011627906976744186
118033085,118033087,118033091,118033097,118033103,118033105	M,U,M,M,M,M	10:118033084-118033104-MMMMMM	2	OB	M,M,M,M,M,M	R00906-04-8_human	86	0.023255813953488372
118033115,118033131,118033135,118033137	M,M,M,M	10:118033115-118033137-MMMM	42	OT	M,M,M,M	R00906-04-8_human	43	0.9767441860465116
118033115,118033131,118033135,118033137	U,M,M,M	10:118033115-118033137-MMMM	1	OT	M,M,M,M	R00906-04-8_human	43	0.023255813953488372
118033116,118033132,118033136,118033138	M,M,M,M	10:118033115-118033137-MMMM	50	OB	M,M,M,M	R00906-04-8_human	51	0.9803921568627451
118033116,118033132,118033136,118033138	M,M,M,U	10:118033115-118033137-MMMM	1	OB	M,M,M,M	R00906-04-8_human	51	0.0196078431372549
118033290,118033312	M,M	10:118033290-118033312-MM	375	OT	M,M	R00906-04-8_human	381	0.984251968503937
118033290,118033312	U,M	10:118033290-118033312-MM	3	OT	M,M	R00906-04-8_human	381	0.007874015748031496
118033290,118033312	U,U	10:118033290-118033312-MM	3	OT	M,M	R00906-04-8_human	381	0.007874015748031496
118033291,118033313	M,M	10:118033290-118033312-MM	397	OB	M,M	R00906-04-8_human	402	0.9875621890547264
118033291,118033313	M,U	10:118033290-118033312-MM	1	OB	M,M	R00906-04-8_human	402	0.0024875621890547263
118033291,118033313	U,M	10:118033290-118033312-MM	2	OB	M,M	R00906-04-8_human	402	0.004975124378109453
118033291,118033313	U,U	10:118033290-118033312-MM	2	OB	M,M	R00906-04-8_human	402	0.004975124378109453
118892458,118892470,118892484	M,M,M	10:118892458-118892484-MMM	577	OT	M,M,M	R00906-04-8_human	616	0.9366883116883117
118892458,118892470,118892484	M,M,U	10:118892458-118892484-MMM	2	OT	M,M,M	R00906-04-8_human	616	0.003246753246753247
118892458,118892470,118892484	M,U,M	10:118892458-118892484-MMM	3	OT	M,M,M	R00906-04-8_human	616	0.00487012987012987
118892458,118892470,118892484	U,M,M	10:118892458-118892484-MMM	22	OT	M,M,M	R00906-04-8_human	616	0.03571428571428571
118892458,118892470,118892484	U,U,M	10:118892458-118892484-MMM	9	OT	M,M,M	R00906-04-8_human	616	0.01461038961038961
118892458,118892470,118892484	U,U,U	10:118892458-118892484-MMM	3	OT	M,M,M	R00906-04-8_human	616	0.00487012987012987
118892459,118892471,118892485	M,M,M	10:118892458-118892484-MMM	291	OB	M,M,M	R00906-04-8_human	302	0.9635761589403974
118892459,118892471,118892485	M,M,U	10:118892458-118892484-MMM	2	OB	M,M,M	R00906-04-8_human	302	0.006622516556291391
118892459,118892471,118892485	M,U,M	10:118892458-118892484-MMM	1	OB	M,M,M	R00906-04-8_human	302	0.0033112582781456954
118892459,118892471,118892485	U,M,M	10:118892458-118892484-MMM	6	OB	M,M,M	R00906-04-8_human	302	0.019867549668874173
118892459,118892471,118892485	U,U,M	10:118892458-118892484-MMM	1	OB	M,M,M	R00906-04-8_human	302	0.0033112582781456954
118892459,118892471,118892485	U,U,U	10:118892458-118892484-MMM	1	OB	M,M,M	R00906-04-8_human	302	0.0033112582781456954
119306287,119306290,119306305	M,M,M	10:119306287-119306305-MMM	325	OT	M,M,M	R00906-04-8_human	329	0.9878419452887538
119306287,119306290,119306305	M,M,U	10:119306287-119306305-MMM	2	OT	M,M,M	R00906-04-8_human	329	0.0060790273556231
119306287,119306290,119306305	M,U,M	10:119306287-119306305-MMM	1	OT	M,M,M	R00906-04-8_human	329	0.00303951367781155
119306287,119306290,119306305	U,M,M	10:119306287-119306305-MMM	1	OT	M,M,M	R00906-04-8_human	329	0.00303951367781155
119306288,119306291,119306306	M,M,M	10:119306287-119306305-MMM	492	OB	M,M,M	R00906-04-8_human	502	0.9800796812749004
119306288,119306291,119306306	M,U,M	10:119306287-119306305-MMM	7	OB	M,M,M	R00906-04-8_human	502	0.013944223107569721
119306288,119306291,119306306	M,U,U	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-04-8_human	502	0.00199203187250996
119306288,119306291,119306306	U,M,M	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-04-8_human	502	0.00199203187250996
119306288,119306291,119306306	U,U,U	10:119306287-119306305-MMM	1	OB	M,M,M	R00906-04-8_human	502	0.00199203187250996
119494556,119494573,119494581,119494584	M,M,M,M	10:119494556-119494584-MMMM	289	OT	M,M,M,M	R00906-04-8_human	290	0.996551724137931
119494556,119494573,119494581,119494584	U,M,M,U	10:119494556-119494584-MMMM	1	OT	M,M,M,M	R00906-04-8_human	290	0.0034482758620689655
119494557,119494574,119494582,119494585	M,M,M,M	10:119494556-119494584-MMMM	472	OB	M,M,M,M	R00906-04-8_human	476	0.9915966386554622
119494557,119494574,119494582,119494585	M,M,M,U	10:119494556-119494584-MMMM	2	OB	M,M,M,M	R00906-04-8_human	476	0.004201680672268907
119494557,119494574,119494582,119494585	M,M,U,U	10:119494556-119494584-MMMM	1	OB	M,M,M,M	R00906-04-8_human	476	0.0021008403361344537
119494557,119494574,119494582,119494585	U,M,M,M	10:119494556-119494584-MMMM	1	OB	M,M,M,M	R00906-04-8_human	476	0.0021008403361344537
11992443,11992447	M,M	10:11992442-11992446-UU	38	OB	U,U	R00906-04-8_human	48	0.7916666666666666
11992443,11992447	M,U	10:11992442-11992446-UU	3	OB	U,U	R00906-04-8_human	48	0.0625
11992443,11992447	U,M	10:11992442-11992446-UU	1	OB	U,U	R00906-04-8_human	48	0.020833333333333332
11992443,11992447	U,U	10:11992442-11992446-UU	6	OB	U,U	R00906-04-8_human	48	0.125
123997189,123997207,123997213	U,M,M	10:123997189-123997213-UUU	1	OT	U,U,U	R00906-04-8_human	26	0.038461538461538464
123997189,123997207,123997213	U,M,U	10:123997189-123997213-UUU	5	OT	U,U,U	R00906-04-8_human	26	0.19230769230769232
123997189,123997207,123997213	U,U,M	10:123997189-123997213-UUU	1	OT	U,U,U	R00906-04-8_human	26	0.038461538461538464
123997189,123997207,123997213	U,U,U	10:123997189-123997213-UUU	19	OT	U,U,U	R00906-04-8_human	26	0.7307692307692307
123997190,123997208,123997214	M,U,U	10:123997189-123997213-UUU	2	OB	U,U,U	R00906-04-8_human	33	0.06060606060606061
123997190,123997208,123997214	U,M,M	10:123997189-123997213-UUU	9	OB	U,U,U	R00906-04-8_human	33	0.2727272727272727
123997190,123997208,123997214	U,U,M	10:123997189-123997213-UUU	1	OB	U,U,U	R00906-04-8_human	33	0.030303030303030304
123997190,123997208,123997214	U,U,U	10:123997189-123997213-UUU	21	OB	U,U,U	R00906-04-8_human	33	0.6363636363636364
125425688,125425690,125425692,125425707	M,M,M,M	10:125425688-125425707-MMMM	260	OT	M,M,M,M	R00906-04-8_human	265	0.9811320754716981
125425688,125425690,125425692,125425707	M,M,M,U	10:125425688-125425707-MMMM	1	OT	M,M,M,M	R00906-04-8_human	265	0.0037735849056603774
125425688,125425690,125425692,125425707	M,U,M,M	10:125425688-125425707-MMMM	1	OT	M,M,M,M	R00906-04-8_human	265	0.0037735849056603774
125425688,125425690,125425692,125425707	U,M,M,M	10:125425688-125425707-MMMM	1	OT	M,M,M,M	R00906-04-8_human	265	0.0037735849056603774
125425688,125425690,125425692,125425707	U,U,U,U	10:125425688-125425707-MMMM	2	OT	M,M,M,M	R00906-04-8_human	265	0.007547169811320755
125425689,125425691,125425693,125425708	M,M,M,M	10:125425688-125425707-MMMM	286	OB	M,M,M,M	R00906-04-8_human	291	0.9828178694158075
125425689,125425691,125425693,125425708	M,M,U,M	10:125425688-125425707-MMMM	4	OB	M,M,M,M	R00906-04-8_human	291	0.013745704467353952
125425689,125425691,125425693,125425708	U,U,U,U	10:125425688-125425707-MMMM	1	OB	M,M,M,M	R00906-04-8_human	291	0.003436426116838488
129535734,129535741,129535750,129535755,129535762	M,M,M,M,M	10:129535734-129535762-MMMMM	396	OT	M,M,M,M,M	R00906-04-8_human	407	0.972972972972973
129535734,129535741,129535750,129535755,129535762	M,M,M,M,U	10:129535734-129535762-MMMMM	2	OT	M,M,M,M,M	R00906-04-8_human	407	0.004914004914004914
129535734,129535741,129535750,129535755,129535762	M,M,M,U,U	10:129535734-129535762-MMMMM	1	OT	M,M,M,M,M	R00906-04-8_human	407	0.002457002457002457
129535734,129535741,129535750,129535755,129535762	M,M,U,M,M	10:129535734-129535762-MMMMM	3	OT	M,M,M,M,M	R00906-04-8_human	407	0.007371007371007371
129535734,129535741,129535750,129535755,129535762	M,U,M,M,M	10:129535734-129535762-MMMMM	1	OT	M,M,M,M,M	R00906-04-8_human	407	0.002457002457002457
129535734,129535741,129535750,129535755,129535762	U,M,M,M,M	10:129535734-129535762-MMMMM	2	OT	M,M,M,M,M	R00906-04-8_human	407	0.004914004914004914
129535734,129535741,129535750,129535755,129535762	U,M,U,U,M	10:129535734-129535762-MMMMM	2	OT	M,M,M,M,M	R00906-04-8_human	407	0.004914004914004914
129535735,129535742,129535751,129535756,129535763	M,M,M,M,M	10:129535734-129535762-MMMMM	20	OB	M,M,M,M,M	R00906-04-8_human	21	0.9523809523809523
129535735,129535742,129535751,129535756,129535763	M,U,M,M,M	10:129535734-129535762-MMMMM	1	OB	M,M,M,M,M	R00906-04-8_human	21	0.047619047619047616
129535968,129535988	M,M	10:129535968-129535988-MM	488	OT	M,M	R00906-04-8_human	490	0.9959183673469387
129535968,129535988	U,M	10:129535968-129535988-MM	2	OT	M,M	R00906-04-8_human	490	0.004081632653061225
129535969,129535989	M,M	10:129535968-129535988-MM	307	OB	M,M	R00906-04-8_human	308	0.9967532467532467
129535969,129535989	M,U	10:129535968-129535988-MM	1	OB	M,M	R00906-04-8_human	308	0.003246753246753247
129536056,129536059,129536061,129536064,129536069,129536074	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	270	OT	M,M,M,M,M,M	R00906-04-8_human	365	0.7397260273972602
129536056,129536059,129536061,129536064,129536069,129536074	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	94	OT	M,M,M,M,M,M	R00906-04-8_human	365	0.25753424657534246
129536056,129536059,129536061,129536064,129536069,129536074	U,U,U,U,U,U	10:129536056-129536074-MMMMMM	1	OT	M,M,M,M,M,M	R00906-04-8_human	365	0.0027397260273972603
129536057,129536060,129536062,129536065,129536070,129536075	M,M,M,M,M,M	10:129536056-129536074-MMMMMM	133	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.6214953271028038
129536057,129536060,129536062,129536065,129536070,129536075	M,M,M,M,U,M	10:129536056-129536074-MMMMMM	1	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.004672897196261682
129536057,129536060,129536062,129536065,129536070,129536075	M,M,M,U,M,M	10:129536056-129536074-MMMMMM	2	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.009345794392523364
129536057,129536060,129536062,129536065,129536070,129536075	M,M,U,M,M,M	10:129536056-129536074-MMMMMM	72	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.3364485981308411
129536057,129536060,129536062,129536065,129536070,129536075	M,M,U,U,M,M	10:129536056-129536074-MMMMMM	1	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.004672897196261682
129536057,129536060,129536062,129536065,129536070,129536075	M,U,M,M,M,M	10:129536056-129536074-MMMMMM	2	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.009345794392523364
129536057,129536060,129536062,129536065,129536070,129536075	M,U,U,U,U,M	10:129536056-129536074-MMMMMM	1	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.004672897196261682
129536057,129536060,129536062,129536065,129536070,129536075	U,M,M,M,M,M	10:129536056-129536074-MMMMMM	2	OB	M,M,M,M,M,M	R00906-04-8_human	214	0.009345794392523364
129536096,129536099,129536104,129536106,129536115	M,M,M,M,M	10:129536096-129536115-MMMMM	339	OT	M,M,M,M,M	R00906-04-8_human	342	0.9912280701754386
129536096,129536099,129536104,129536106,129536115	M,U,M,M,M	10:129536096-129536115-MMMMM	1	OT	M,M,M,M,M	R00906-04-8_human	342	0.0029239766081871343
129536096,129536099,129536104,129536106,129536115	M,U,M,U,M	10:129536096-129536115-MMMMM	1	OT	M,M,M,M,M	R00906-04-8_human	342	0.0029239766081871343
129536096,129536099,129536104,129536106,129536115	U,M,M,M,M	10:129536096-129536115-MMMMM	1	OT	M,M,M,M,M	R00906-04-8_human	342	0.0029239766081871343
129536097,129536100,129536105,129536107,129536116	M,M,M,M,M	10:129536096-129536115-MMMMM	187	OB	M,M,M,M,M	R00906-04-8_human	189	0.9894179894179894
