1	1267523	1267541	1:1267523-1267541-UU	1:1267523-1267541	1267523:U,1267541:U	1267524:U,1267542:U
1	1267541	1267569	1:1267541-1267569-UUUUUU	1:1267541-1267569	1267541:U,1267553:U,1267556:U,1267559:U,1267565:U,1267569:U	1267542:U,1267554:U,1267557:U,1267560:U,1267566:U,1267570:U
1	1267565	1267591	1:1267565-1267591-UUU	1:1267565-1267591	1267565:U,1267569:U,1267591:U	1267566:U,1267570:U,1267592:U
1	1267591	1267610	1:1267591-1267610-UUUUU	1:1267591-1267610	1267591:U,1267601:U,1267603:U,1267608:U,1267610:U	1267592:U,1267602:U,1267604:U,1267609:U,1267611:U
1	1267601	1267628	1:1267601-1267628-UUUUUUU	1:1267601-1267628	1267601:U,1267603:U,1267608:U,1267610:U,1267622:U,1267624:U,1267628:U	1267602:U,1267604:U,1267609:U,1267611:U,1267623:U,1267625:U,1267629:U
1	1267622	1267650	1:1267622-1267650-UUUUU	1:1267622-1267650	1267622:U,1267624:U,1267628:U,1267642:U,1267650:U	1267623:U,1267625:U,1267629:U,1267643:U,1267651:U
1	1267628	1267655	1:1267628-1267655-UUUU	1:1267628-1267655	1267628:U,1267642:U,1267650:U,1267655:U	1267629:U,1267643:U,1267651:U,1267656:U
1	1267642	1267665	1:1267642-1267665-UUUUU	1:1267642-1267665	1267642:U,1267650:U,1267655:U,1267663:U,1267665:U	1267643:U,1267651:U,1267656:U,1267664:U,1267666:U
1	2266413	2266431	1:2266413-2266431-UUU	1:2266413-2266431	2266413:U,2266419:U,2266431:U	2266414:U,2266420:U,2266432:U
1	2309939	2309961	1:2309939-2309961-UUU	1:2309939-2309961	2309939:U,2309948:U,2309961:U	2309940:U,2309949:U,2309962:U
1	2309961	2309984	1:2309961-2309984-UU	1:2309961-2309984	2309961:U,2309984:U	2309962:U,2309985:U
1	2309984	2310013	1:2309984-2310013-UUU	1:2309984-2310013	2309984:U,2310003:U,2310013:U	2309985:U,2310004:U,2310014:U
1	2310003	2310022	1:2310003-2310022-UUU	1:2310003-2310022	2310003:U,2310013:U,2310022:U	2310004:U,2310014:U,2310023:U
1	2310013	2310034	1:2310013-2310034-UUU	1:2310013-2310034	2310013:U,2310022:U,2310034:U	2310014:U,2310023:U,2310035:U
1	2310034	2310059	1:2310034-2310059-UUU	1:2310034-2310059	2310034:U,2310056:U,2310059:U	2310035:U,2310057:U,2310060:U
1	2310056	2310084	1:2310056-2310084-UUU	1:2310056-2310084	2310056:U,2310059:U,2310084:U	2310057:U,2310060:U,2310085:U
1	2310084	2310094	1:2310084-2310094-UUU	1:2310084-2310094	2310084:U,2310092:U,2310094:U	2310085:U,2310093:U,2310095:U
1	2310139	2310164	1:2310139-2310164-UU	1:2310139-2310164	2310139:U,2310164:U	2310140:U,2310165:U
1	2310164	2310192	1:2310164-2310192-UUU	1:2310164-2310192	2310164:U,2310174:U,2310192:U	2310165:U,2310175:U,2310193:U
1	2389221	2389247	1:2389221-2389247-UUUU	1:2389221-2389247	2389221:U,2389234:U,2389236:U,2389247:U	2389222:U,2389235:U,2389237:U,2389248:U
1	2397017	2397045	1:2397017-2397045-UUUUU	1:2397017-2397045	2397017:U,2397024:U,2397028:U,2397042:U,2397045:U	2397018:U,2397025:U,2397029:U,2397043:U,2397046:U
1	3210325	3210343	1:3210325-3210343-UUU	1:3210325-3210343	3210325:U,3210336:U,3210343:U	3210326:U,3210337:U,3210344:U
1	3210343	3210370	1:3210343-3210370-UU	1:3210343-3210370	3210343:U,3210370:U	3210344:U,3210371:U
1	3210393	3210417	1:3210393-3210417-UUU	1:3210393-3210417	3210393:U,3210411:U,3210417:U	3210394:U,3210412:U,3210418:U
1	3210411	3210430	1:3210411-3210430-UUUU	1:3210411-3210430	3210411:U,3210417:U,3210424:U,3210430:U	3210412:U,3210418:U,3210425:U,3210431:U
1	3210478	3210507	1:3210478-3210507-UUMU	1:3210478-3210507	3210478:U,3210487:U,3210503:M,3210507:U	3210479:U,3210488:U,3210504:M,3210508:U
1	3210478	3210507	1:3210478-3210507-UUUU	1:3210478-3210507	3210478:U,3210487:U,3210503:U,3210507:U	3210479:U,3210488:U,3210504:U,3210508:U
1	3272925	3272948	1:3272925-3272948-UUUU	1:3272925-3272948	3272925:U,3272929:U,3272936:U,3272948:U	3272926:U,3272930:U,3272937:U,3272949:U
1	3272936	3272963	1:3272936-3272963-UUUU	1:3272936-3272963	3272936:U,3272948:U,3272960:U,3272963:U	3272937:U,3272949:U,3272961:U,3272964:U
1	3272948	3272966	1:3272948-3272966-UUUU	1:3272948-3272966	3272948:U,3272960:U,3272963:U,3272966:U	3272949:U,3272961:U,3272964:U,3272967:U
1	3272963	3272990	1:3272963-3272990-UUU	1:3272963-3272990	3272963:U,3272966:U,3272990:U	3272964:U,3272967:U,3272991:U
1	3354407	3354433	1:3354407-3354433-UUUU	1:3354407-3354433	3354407:U,3354412:U,3354427:U,3354433:U	3354408:U,3354413:U,3354428:U,3354434:U
1	3354412	3354438	1:3354412-3354438-UUUU	1:3354412-3354438	3354412:U,3354427:U,3354433:U,3354438:U	3354413:U,3354428:U,3354434:U,3354439:U
1	3354511	3354527	1:3354511-3354527-UU	1:3354511-3354527	3354511:U,3354527:U	3354512:U,3354528:U
1	3354527	3354552	1:3354527-3354552-UUU	1:3354527-3354552	3354527:U,3354548:U,3354552:U	3354528:U,3354549:U,3354553:U
1	3659591	3659612	1:3659591-3659612-UU	1:3659591-3659612	3659591:U,3659612:U	3659592:U,3659613:U
1	3659644	3659672	1:3659644-3659672-UUUU	1:3659644-3659672	3659644:U,3659653:U,3659656:U,3659672:U	3659645:U,3659654:U,3659657:U,3659673:U
1	3659653	3659675	1:3659653-3659675-UUUU	1:3659653-3659675	3659653:U,3659656:U,3659672:U,3659675:U	3659654:U,3659657:U,3659673:U,3659676:U
1	3659675	3659702	1:3659675-3659702-UU	1:3659675-3659702	3659675:U,3659702:U	3659676:U,3659703:U
1	6333796	6333811	1:6333796-6333811-UUUU	1:6333796-6333811	6333796:U,6333802:U,6333806:U,6333811:U	6333797:U,6333803:U,6333807:U,6333812:U
1	6333802	6333828	1:6333802-6333828-UUUU	1:6333802-6333828	6333802:U,6333806:U,6333811:U,6333828:U	6333803:U,6333807:U,6333812:U,6333829:U
1	6333828	6333847	1:6333828-6333847-UUUU	1:6333828-6333847	6333828:U,6333843:U,6333845:U,6333847:U	6333829:U,6333844:U,6333846:U,6333848:U
1	6333843	6333867	1:6333843-6333867-UUUU	1:6333843-6333867	6333843:U,6333845:U,6333847:U,6333867:U	6333844:U,6333846:U,6333848:U,6333868:U
1	9187461	9187489	1:9187461-9187489-UUU	1:9187461-9187489	9187461:U,9187481:U,9187489:U	9187462:U,9187482:U,9187490:U
1	9187481	9187497	1:9187481-9187497-UUU	1:9187481-9187497	9187481:U,9187489:U,9187497:U	9187482:U,9187490:U,9187498:U
1	9187497	9187523	1:9187497-9187523-UU	1:9187497-9187523	9187497:U,9187523:U	9187498:U,9187524:U
1	9760626	9760645	1:9760626-9760645-UUU	1:9760626-9760645	9760626:U,9760643:U,9760645:U	9760627:U,9760644:U,9760646:U
1	9760643	9760659	1:9760643-9760659-UUU	1:9760643-9760659	9760643:U,9760645:U,9760659:U	9760644:U,9760646:U,9760660:U
1	12123489	12123507	1:12123489-12123507-MMMMM	1:12123489-12123507	12123489:M,12123491:M,12123494:M,12123498:M,12123507:M	12123490:M,12123492:M,12123495:M,12123499:M,12123508:M
1	12123591	12123619	1:12123591-12123619-MMMMU	1:12123591-12123619	12123591:M,12123593:M,12123595:M,12123604:M,12123619:U	12123592:M,12123594:M,12123596:M,12123605:M,12123620:U
1	12123604	12123626	1:12123604-12123626-MMMM	1:12123604-12123626	12123604:M,12123619:M,12123622:M,12123626:M	12123605:M,12123620:M,12123623:M,12123627:M
1	12123619	12123645	1:12123619-12123645-MMMMM	1:12123619-12123645	12123619:M,12123622:M,12123626:M,12123641:M,12123645:M	12123620:M,12123623:M,12123627:M,12123642:M,12123646:M
1	12123622	12123651	1:12123622-12123651-MMMMM	1:12123622-12123651	12123622:M,12123626:M,12123641:M,12123645:M,12123651:M	12123623:M,12123627:M,12123642:M,12123646:M,12123652:M
1	13839770	13839792	1:13839770-13839792-MMMM	1:13839770-13839792	13839770:M,13839780:M,13839785:M,13839792:M	13839771:M,13839781:M,13839786:M,13839793:M
1	13839780	13839807	1:13839780-13839807-MMMM	1:13839780-13839807	13839780:M,13839785:M,13839792:M,13839807:M	13839781:M,13839786:M,13839793:M,13839808:M
1	13839785	13839811	1:13839785-13839811-MMMM	1:13839785-13839811	13839785:M,13839792:M,13839807:M,13839811:M	13839786:M,13839793:M,13839808:M,13839812:M
1	13839792	13839816	1:13839792-13839816-MMMM	1:13839792-13839816	13839792:M,13839807:M,13839811:M,13839816:M	13839793:M,13839808:M,13839812:M,13839817:M
1	13839848	13839872	1:13839848-13839872-MMM	1:13839848-13839872	13839848:M,13839851:M,13839872:M	13839849:M,13839852:M,13839873:M
1	13839851	13839880	1:13839851-13839880-MMM	1:13839851-13839880	13839851:M,13839872:M,13839880:M	13839852:M,13839873:M,13839881:M
1	13839872	13839896	1:13839872-13839896-MMMM	1:13839872-13839896	13839872:M,13839880:M,13839889:M,13839896:M	13839873:M,13839881:M,13839890:M,13839897:M
1	13839889	13839917	1:13839889-13839917-MMMM	1:13839889-13839917	13839889:M,13839896:M,13839913:M,13839917:M	13839890:M,13839897:M,13839914:M,13839918:M
1	13839913	13839941	1:13839913-13839941-MUM	1:13839913-13839941	13839913:M,13839917:U,13839941:M	13839914:M,13839918:U,13839942:M
1	13839913	13839941	1:13839913-13839941-MMM	1:13839913-13839941	13839913:M,13839917:M,13839941:M	13839914:M,13839918:M,13839942:M
1	13839941	13839961	1:13839941-13839961-MMMMM	1:13839941-13839961	13839941:M,13839953:M,13839955:M,13839959:M,13839961:M	13839942:M,13839954:M,13839956:M,13839960:M,13839962:M
1	14125447	14125466	1:14125447-14125466-UU	1:14125447-14125466	14125447:U,14125466:U	14125448:U,14125467:U
1	14125466	14125493	1:14125466-14125493-UU	1:14125466-14125493	14125466:U,14125493:U	14125467:U,14125494:U
1	14125584	14125608	1:14125584-14125608-UUU	1:14125584-14125608	14125584:U,14125596:U,14125608:U	14125585:U,14125597:U,14125609:U
1	14925687	14925714	1:14925687-14925714-MM	1:14925687-14925714	14925687:M,14925714:M	14925688:M,14925715:M
1	14925714	14925735	1:14925714-14925735-MMMM	1:14925714-14925735	14925714:M,14925727:M,14925732:M,14925735:M	14925715:M,14925728:M,14925733:M,14925736:M
1	14925744	14925769	1:14925744-14925769-MMMM	1:14925744-14925769	14925744:M,14925754:M,14925765:M,14925769:M	14925745:M,14925755:M,14925766:M,14925770:M
1	14925754	14925775	1:14925754-14925775-MMMM	1:14925754-14925775	14925754:M,14925765:M,14925769:M,14925775:M	14925755:M,14925766:M,14925770:M,14925776:M
1	14925793	14925820	1:14925793-14925820-MMMM	1:14925793-14925820	14925793:M,14925809:M,14925814:M,14925820:M	14925794:M,14925810:M,14925815:M,14925821:M
1	14925820	14925849	1:14925820-14925849-MM	1:14925820-14925849	14925820:M,14925849:M	14925821:M,14925850:M
1	14925849	14925876	1:14925849-14925876-MMMMM	1:14925849-14925876	14925849:M,14925853:M,14925856:M,14925866:M,14925876:M	14925850:M,14925854:M,14925857:M,14925867:M,14925877:M
1	14925906	14925929	1:14925906-14925929-MMMM	1:14925906-14925929	14925906:M,14925914:M,14925918:M,14925929:M	14925907:M,14925915:M,14925919:M,14925930:M
1	14925914	14925939	1:14925914-14925939-MMMM	1:14925914-14925939	14925914:M,14925918:M,14925929:M,14925939:M	14925915:M,14925919:M,14925930:M,14925940:M
1	14925929	14925954	1:14925929-14925954-MMMM	1:14925929-14925954	14925929:M,14925939:M,14925948:M,14925954:M	14925930:M,14925940:M,14925949:M,14925955:M
1	14925939	14925967	1:14925939-14925967-MMMM	1:14925939-14925967	14925939:M,14925948:M,14925954:M,14925967:M	14925940:M,14925949:M,14925955:M,14925968:M
1	14925948	14925972	1:14925948-14925972-MMMM	1:14925948-14925972	14925948:M,14925954:M,14925967:M,14925972:M	14925949:M,14925955:M,14925968:M,14925973:M
1	14925967	14925992	1:14925967-14925992-MMMMM	1:14925967-14925992	14925967:M,14925972:M,14925978:M,14925981:M,14925992:M	14925968:M,14925973:M,14925979:M,14925982:M,14925993:M
1	14925992	14926014	1:14925992-14926014-MM	1:14925992-14926014	14925992:M,14926014:M	14925993:M,14926015:M
1	15118314	15118342	1:15118314-15118342-UUU	1:15118314-15118342	15118314:U,15118340:U,15118342:U	15118315:U,15118341:U,15118343:U
1	15118340	15118366	1:15118340-15118366-UUUU	1:15118340-15118366	15118340:U,15118342:U,15118360:U,15118366:U	15118341:U,15118343:U,15118361:U,15118367:U
1	15118444	15118467	1:15118444-15118467-UUU	1:15118444-15118467	15118444:U,15118455:U,15118467:U	15118445:U,15118456:U,15118468:U
1	16085515	16085541	1:16085515-16085541-MM	1:16085515-16085541	16085515:M,16085541:M	16085516:M,16085542:M
1	16085541	16085569	1:16085541-16085569-MMMMM	1:16085541-16085569	16085541:M,16085547:M,16085555:M,16085564:M,16085569:M	16085542:M,16085548:M,16085556:M,16085565:M,16085570:M
1	16085564	16085589	1:16085564-16085589-MMMM	1:16085564-16085589	16085564:M,16085569:M,16085586:M,16085589:M	16085565:M,16085570:M,16085587:M,16085590:M
1	16085569	16085597	1:16085569-16085597-MMMM	1:16085569-16085597	16085569:M,16085586:M,16085589:M,16085597:M	16085570:M,16085587:M,16085590:M,16085598:M
1	16085597	16085622	1:16085597-16085622-MMMM	1:16085597-16085622	16085597:M,16085609:M,16085615:M,16085622:M	16085598:M,16085610:M,16085616:M,16085623:M
1	16085630	16085652	1:16085630-16085652-MMMMM	1:16085630-16085652	16085630:M,16085633:M,16085635:M,16085642:M,16085652:M	16085631:M,16085634:M,16085636:M,16085643:M,16085653:M
1	16085652	16085672	1:16085652-16085672-MMM	1:16085652-16085672	16085652:M,16085664:M,16085672:M	16085653:M,16085665:M,16085673:M
1	16085664	16085683	1:16085664-16085683-MMM	1:16085664-16085683	16085664:M,16085672:M,16085683:M	16085665:M,16085673:M,16085684:M
1	16085672	16085699	1:16085672-16085699-MMMM	1:16085672-16085699	16085672:M,16085683:M,16085696:M,16085699:M	16085673:M,16085684:M,16085697:M,16085700:M
1	16085683	16085709	1:16085683-16085709-MMMMM	1:16085683-16085709	16085683:M,16085696:M,16085699:M,16085702:M,16085709:M	16085684:M,16085697:M,16085700:M,16085703:M,16085710:M
1	16085709	16085734	1:16085709-16085734-MMMMM	1:16085709-16085734	16085709:M,16085718:M,16085721:M,16085725:M,16085734:M	16085710:M,16085719:M,16085722:M,16085726:M,16085735:M
1	16085744	16085769	1:16085744-16085769-MMMMM	1:16085744-16085769	16085744:M,16085754:M,16085756:M,16085762:M,16085769:M	16085745:M,16085755:M,16085757:M,16085763:M,16085770:M
1	16085754	16085775	1:16085754-16085775-MMMMM	1:16085754-16085775	16085754:M,16085756:M,16085762:M,16085769:M,16085775:M	16085755:M,16085757:M,16085763:M,16085770:M,16085776:M
1	22140883	22140910	1:22140883-22140910-MMMM	1:22140883-22140910	22140883:M,22140892:M,22140900:M,22140910:M	22140884:M,22140893:M,22140901:M,22140911:M
1	22140892	22140918	1:22140892-22140918-MMMM	1:22140892-22140918	22140892:M,22140900:M,22140910:M,22140918:M	22140893:M,22140901:M,22140911:M,22140919:M
1	22140910	22140931	1:22140910-22140931-MMM	1:22140910-22140931	22140910:M,22140918:M,22140931:M	22140911:M,22140919:M,22140932:M
1	22140918	22140944	1:22140918-22140944-MMM	1:22140918-22140944	22140918:M,22140931:M,22140944:M	22140919:M,22140932:M,22140945:M
1	22140948	22140976	1:22140948-22140976-MMMMMM	1:22140948-22140976	22140948:M,22140952:M,22140955:M,22140960:M,22140962:M,22140976:M	22140949:M,22140953:M,22140956:M,22140961:M,22140963:M,22140977:M
1	22140955	22140984	1:22140955-22140984-MMMMM	1:22140955-22140984	22140955:M,22140960:M,22140962:M,22140976:M,22140984:M	22140956:M,22140961:M,22140963:M,22140977:M,22140985:M
1	22140976	22140997	1:22140976-22140997-MMMM	1:22140976-22140997	22140976:M,22140984:M,22140991:M,22140997:M	22140977:M,22140985:M,22140992:M,22140998:M
1	22140991	22141014	1:22140991-22141014-MMM	1:22140991-22141014	22140991:M,22140997:M,22141014:M	22140992:M,22140998:M,22141015:M
1	22140997	22141024	1:22140997-22141024-MMM	1:22140997-22141024	22140997:M,22141014:M,22141024:M	22140998:M,22141015:M,22141025:M
1	22141014	22141037	1:22141014-22141037-MMMMM	1:22141014-22141037	22141014:M,22141024:M,22141027:M,22141031:M,22141037:M	22141015:M,22141025:M,22141028:M,22141032:M,22141038:M
1	22141024	22141049	1:22141024-22141049-MMMMM	1:22141024-22141049	22141024:M,22141027:M,22141031:M,22141037:M,22141049:M	22141025:M,22141028:M,22141032:M,22141038:M,22141050:M
1	22777672	22777683	1:22777672-22777683-UU	1:22777672-22777683	22777672:U,22777683:U	22777673:U,22777684:U
1	22777683	22777708	1:22777683-22777708-UU	1:22777683-22777708	22777683:U,22777708:U	22777684:U,22777709:U
1	22777708	22777731	1:22777708-22777731-UUUU	1:22777708-22777731	22777708:U,22777719:U,22777721:U,22777731:U	22777709:U,22777720:U,22777722:U,22777732:U
1	22777719	22777748	1:22777719-22777748-UUUUUU	1:22777719-22777748	22777719:U,22777721:U,22777731:U,22777739:U,22777744:U,22777748:U	22777720:U,22777722:U,22777732:U,22777740:U,22777745:U,22777749:U
1	22777744	22777772	1:22777744-22777772-UUU	1:22777744-22777772	22777744:U,22777748:U,22777772:U	22777745:U,22777749:U,22777773:U
1	26677744	26677773	1:26677744-26677773-UU	1:26677744-26677773	26677744:U,26677773:U	26677745:U,26677774:U
1	26677773	26677779	1:26677773-26677779-UU	1:26677773-26677779	26677773:U,26677779:U	26677774:U,26677780:U
1	26678050	26678070	1:26678050-26678070-UU	1:26678050-26678070	26678050:U,26678070:U	26678051:U,26678071:U
1	26678070	26678096	1:26678070-26678096-UU	1:26678070-26678096	26678070:U,26678096:U	26678071:U,26678097:U
1	26678096	26678122	1:26678096-26678122-UUU	1:26678096-26678122	26678096:U,26678100:U,26678122:U	26678097:U,26678101:U,26678123:U
1	26678122	26678150	1:26678122-26678150-UU	1:26678122-26678150	26678122:U,26678150:U	26678123:U,26678151:U
1	38511532	38511557	1:38511532-38511557-MMM	1:38511532-38511557	38511532:M,38511549:M,38511557:M	38511533:M,38511550:M,38511558:M
1	38511563	38511590	1:38511563-38511590-MMMM	1:38511563-38511590	38511563:M,38511570:M,38511579:M,38511590:M	38511564:M,38511571:M,38511580:M,38511591:M
1	38511570	38511593	1:38511570-38511593-MMMM	1:38511570-38511593	38511570:M,38511579:M,38511590:M,38511593:M	38511571:M,38511580:M,38511591:M,38511594:M
1	38511579	38511600	1:38511579-38511600-MMMM	1:38511579-38511600	38511579:M,38511590:M,38511593:M,38511600:M	38511580:M,38511591:M,38511594:M,38511601:M
1	38511590	38511619	1:38511590-38511619-MMMM	1:38511590-38511619	38511590:M,38511593:M,38511600:M,38511619:M	38511591:M,38511594:M,38511601:M,38511620:M
1	38511593	38511622	1:38511593-38511622-MMMM	1:38511593-38511622	38511593:M,38511600:M,38511619:M,38511622:M	38511594:M,38511601:M,38511620:M,38511623:M
1	38511641	38511669	1:38511641-38511669-MMMM	1:38511641-38511669	38511641:M,38511656:M,38511660:M,38511669:M	38511642:M,38511657:M,38511661:M,38511670:M
1	38511656	38511681	1:38511656-38511681-MMMMM	1:38511656-38511681	38511656:M,38511660:M,38511669:M,38511677:M,38511681:M	38511657:M,38511661:M,38511670:M,38511678:M,38511682:M
1	38511669	38511696	1:38511669-38511696-MMMMM	1:38511669-38511696	38511669:M,38511677:M,38511681:M,38511689:M,38511696:M	38511670:M,38511678:M,38511682:M,38511690:M,38511697:M
1	38511677	38511704	1:38511677-38511704-MMMMM	1:38511677-38511704	38511677:M,38511681:M,38511689:M,38511696:M,38511704:M	38511678:M,38511682:M,38511690:M,38511697:M,38511705:M
1	38511681	38511710	1:38511681-38511710-MMMMMM	1:38511681-38511710	38511681:M,38511689:M,38511696:M,38511704:M,38511707:M,38511710:M	38511682:M,38511690:M,38511697:M,38511705:M,38511708:M,38511711:M
1	44872805	44872831	1:44872805-44872831-MMMMM	1:44872805-44872831	44872805:M,44872810:M,44872815:M,44872828:M,44872831:M	44872806:M,44872811:M,44872816:M,44872829:M,44872832:M
1	44872828	44872854	1:44872828-44872854-MMMMM	1:44872828-44872854	44872828:M,44872831:M,44872844:M,44872851:M,44872854:M	44872829:M,44872832:M,44872845:M,44872852:M,44872855:M
1	44872844	44872869	1:44872844-44872869-MMMM	1:44872844-44872869	44872844:M,44872851:M,44872854:M,44872869:M	44872845:M,44872852:M,44872855:M,44872870:M
1	44872851	44872875	1:44872851-44872875-MMMM	1:44872851-44872875	44872851:M,44872854:M,44872869:M,44872875:M	44872852:M,44872855:M,44872870:M,44872876:M
1	44873115	44873144	1:44873115-44873144-MMMMM	1:44873115-44873144	44873115:M,44873118:M,44873128:M,44873137:M,44873144:M	44873116:M,44873119:M,44873129:M,44873138:M,44873145:M
1	44873128	44873149	1:44873128-44873149-MMMM	1:44873128-44873149	44873128:M,44873137:M,44873144:M,44873149:M	44873129:M,44873138:M,44873145:M,44873150:M
1	44873137	44873164	1:44873137-44873164-MMMM	1:44873137-44873164	44873137:M,44873144:M,44873149:M,44873164:M	44873138:M,44873145:M,44873150:M,44873165:M
1	44873149	44873174	1:44873149-44873174-MMM	1:44873149-44873174	44873149:M,44873164:M,44873174:M	44873150:M,44873165:M,44873175:M
1	44873164	44873186	1:44873164-44873186-MMM	1:44873164-44873186	44873164:M,44873174:M,44873186:M	44873165:M,44873175:M,44873187:M
1	44873174	44873203	1:44873174-44873203-MMMM	1:44873174-44873203	44873174:M,44873186:M,44873194:M,44873203:M	44873175:M,44873187:M,44873195:M,44873204:M
1	44873186	44873208	1:44873186-44873208-MMMM	1:44873186-44873208	44873186:M,44873194:M,44873203:M,44873208:M	44873187:M,44873195:M,44873204:M,44873209:M
1	44873203	44873229	1:44873203-44873229-MMM	1:44873203-44873229	44873203:M,44873208:M,44873229:M	44873204:M,44873209:M,44873230:M
1	44873208	44873235	1:44873208-44873235-MMM	1:44873208-44873235	44873208:M,44873229:M,44873235:M	44873209:M,44873230:M,44873236:M
1	44873256	44873285	1:44873256-44873285-MMMMM	1:44873256-44873285	44873256:M,44873266:M,44873275:M,44873281:M,44873285:M	44873257:M,44873267:M,44873276:M,44873282:M,44873286:M
1	44873275	44873296	1:44873275-44873296-MMMMMM	1:44873275-44873296	44873275:M,44873281:M,44873285:M,44873287:M,44873292:M,44873296:M	44873276:M,44873282:M,44873286:M,44873288:M,44873293:M,44873297:M
1	44873292	44873317	1:44873292-44873317-MMM	1:44873292-44873317	44873292:M,44873296:M,44873317:M	44873293:M,44873297:M,44873318:M
1	44873296	44873324	1:44873296-44873324-MMMM	1:44873296-44873324	44873296:M,44873317:M,44873322:M,44873324:M	44873297:M,44873318:M,44873323:M,44873325:M
1	44873377	44873390	1:44873377-44873390-MMM	1:44873377-44873390	44873377:M,44873384:M,44873390:M	44873378:M,44873385:M,44873391:M
1	44873390	44873414	1:44873390-44873414-MM	1:44873390-44873414	44873390:M,44873414:M	44873391:M,44873415:M
1	44873414	44873433	1:44873414-44873433-MMMMM	1:44873414-44873433	44873414:M,44873423:M,44873425:M,44873428:M,44873433:M	44873415:M,44873424:M,44873426:M,44873429:M,44873434:M
1	46805259	46805288	1:46805259-46805288-UUUUU	1:46805259-46805288	46805259:U,46805272:U,46805282:U,46805284:U,46805288:U	46805260:U,46805273:U,46805283:U,46805285:U,46805289:U
1	47909222	47909234	1:47909222-47909234-MMM	1:47909222-47909234	47909222:M,47909225:M,47909234:M	47909223:M,47909226:M,47909235:M
1	47909265	47909269	1:47909265-47909269-MM	1:47909265-47909269	47909265:M,47909269:M	47909266:M,47909270:M
1	47909338	47909356	1:47909338-47909356-MMMM	1:47909338-47909356	47909338:M,47909342:M,47909353:M,47909356:M	47909339:M,47909343:M,47909354:M,47909357:M
1	47910854	47910861	1:47910854-47910861-MM	1:47910854-47910861	47910854:M,47910861:M	47910855:M,47910862:M
1	47910914	47910923	1:47910914-47910923-MMM	1:47910914-47910923	47910914:M,47910916:M,47910923:M	47910915:M,47910917:M,47910924:M
1	47910916	47910944	1:47910916-47910944-MMM	1:47910916-47910944	47910916:M,47910923:M,47910944:M	47910917:M,47910924:M,47910945:M
1	47910923	47910952	1:47910923-47910952-MMM	1:47910923-47910952	47910923:M,47910944:M,47910952:M	47910924:M,47910945:M,47910953:M
